Region_centroid_row,Rawgreen_mean,Exred_mean,Exgreen_mean,Saturatoin_mean,Hue_mean,field19
14,112.666664,-38.333332,-13,0.2228557,-2.3903835,negative
117,33.77778,-16.444445,-15.777778,0.33502588,-2.1062348,negative
174,17,-7.7777777,10.555555,0.35929558,2.3778543,negative
82,12.444445,-11.555555,-9.222222,0.4816013,-2.1706324,negative
207,45.444443,-18.333334,-20,0.29928485,-2.0633535,negative
55,15.888889,-1.4444444,-15.444445,0.40479085,-1.634416,positive
41,108,-39.333332,-12.333333,0.23449263,-2.4045534,negative
194,43.11111,-15.888889,-19.88889,0.30085307,-2.0218375,negative
15,125.44444,-31.444445,-14.111111,0.1764939,-2.3249698,negative
194,53.22222,-19.444445,-22.777779,0.29238248,-2.033605,negative
99,0.44444445,-5.7777777,-4.7777777,0.9861111,-2.149743,negative
19,126.111115,-26.777779,-11.444445,0.15181188,-2.3407645,negative
119,0.33333334,-3.3333333,-2.6666667,0.984127,-2.133095,negative
20,120.44444,-33,-13.666667,0.18889166,-2.348006,negative
222,17.555555,-9.666667,10.666667,0.38572726,2.5573087,negative
94,11.666667,-14.111111,-11.111111,0.59959364,-2.142756,negative
136,3.3333333,4.4444447,-6.888889,0.53571427,-0.8965326,positive
31,121.888885,-33.88889,-14.888889,0.19245563,-2.3348312,negative
23,119.77778,-37.666668,-14,0.2101616,-2.3705504,negative
15,137.88889,-19.333334,-8.666667,0.105074264,-2.3284721,negative
132,33.88889,-16.666666,-14.666667,0.32576838,-2.1295228,negative
57,58.22222,-18.777779,-22.444445,0.26677614,-2.0307028,negative
116,54.11111,-25.666666,-20.666666,0.31323463,-2.1617932,negative
114,21.777779,-14.444445,-12.111111,0.39392713,-2.1527398,negative
149,3.6666667,-4.2222223,-5.5555553,0.5881634,-2.0091076,positive
48,34.666668,-16.222221,-18.555555,0.33911672,-2.0487316,negative
216,19.11111,-11,13.666667,0.43169576,2.4475467,negative
182,30.444445,-10.444445,-13.444445,0.28575617,-2.0011246,negative
64,103.77778,-37.333332,-15,0.2367968,-2.3554425,negative
161,38.555557,-16.444445,-11.444445,0.27503988,-2.395566,negative
176,43,-13.555555,-20.222221,0.294787,-1.9657031,negative
110,0.44444445,-4.6666665,-3.6666667,0.9777778,-2.1559837,negative
215,24.555555,-11.555555,19.444445,0.42521268,2.2240133,negative
135,3.2222223,5.2222223,-7.4444447,0.5654762,-0.7873758,positive
190,26.555555,-11.666667,20,0.40352198,2.2044082,negative
157,23.88889,-9.666667,12.666667,0.31418663,2.4052022,negative
163,38,-16.444445,-8.111111,0.27005577,-2.3884537,negative
194,26.11111,-10.888889,17.777779,0.3721296,2.224382,negative
237,11.222222,-4.111111,11.222222,0.55723476,1.9384677,negative
35,90.333336,-46.22222,-25.222221,0.32001477,-2.280843,negative
73,37.77778,-43.666668,-26.666666,0.5490324,-2.2512536,negative
122,34.333336,-10.333333,-14.666667,0.28241062,-1.9850266,negative
87,12.777778,2.6666667,-13.666667,0.39173108,-1.3183731,positive
158,35,-11.333333,-13,0.26415184,-2.049172,negative
100,15.555555,1.7777778,-16.555555,0.4010419,-1.4770186,positive
107,9,-6.5555553,-1.5555556,0.6749559,-2.4929647,negative
195,41.88889,-14.888889,-17.555555,0.28449497,-2.038956,negative
124,2.6666667,4.6666665,-7.3333335,0.6084656,-0.877707,positive
83,4.666667,-12.111111,-4.7777777,0.82735026,-2.3450046,negative
201,16.333334,-6,17,0.5708515,1.9092555,negative
123,2.3333335,4.3333335,-6.6666665,0.6116402,-0.85354733,positive
122,3.3333333,4.4444447,-7.5555553,0.54960316,-0.94255877,positive
185,41.333336,-11.777778,-19.444445,0.28914437,-1.937924,negative
177,28.555555,-12,-11.666667,0.296365,-2.121237,negative
67,14.555555,-1.3333334,-16.333334,0.4369392,-1.6232022,positive
201,46.77778,-19.777779,-20.777779,0.30885938,-2.0752265,negative
116,3.1111112,3.4444444,-7.5555553,0.57539684,-1.0996237,positive
89,2.6666667,-6.4444447,-7.111111,0.74090356,-2.0653422,negative
66,38,-3.2222223,-10.888889,0.17887476,-1.7485459,negative
28,54.666668,-26.88889,-23.222221,0.32455578,-2.1445074,negative
18,108.666664,-44.666668,-10.333333,0.2546684,-2.45498,negative
114,12.444445,-13,-11,0.51092404,-2.1490734,negative
176,29,-9.888889,18.777779,0.33502117,2.1269014,negative
80,11.777778,-9.444445,-8.111111,0.43286037,-2.1389008,negative
63,100.888885,-38.77778,-14.111111,0.2481359,-2.3752825,negative
124,48.333332,-14.666667,-18,0.2585428,-2.0300786,negative
195,42,-16.11111,-17.777779,0.2918749,-2.0567336,negative
40,105.77778,-44.11111,-12.777778,0.2609661,-2.4194565,negative
79,11.444445,-10.888889,-8.222222,0.4850439,-2.1758432,negative
136,0.22222222,-3,-2.6666667,0.9861111,-2.1109743,negative
135,2,4.5555553,-6.4444447,0.6472222,-0.8078477,positive
81,14.555555,1.4444444,-15.888889,0.41030994,-1.472378,positive
51,118.888885,-34.22222,-12.888889,0.19520037,-2.368498,negative
185,51.77778,-20.777779,-22.11111,0.29643956,-2.0738695,negative
57,119.44444,-33.77778,-14.444445,0.19475445,-2.3411634,negative
117,39.666668,-19,-18.666666,0.33047688,-2.0994802,negative
41,131.33334,-20.333334,-11.666667,0.11953241,-2.2702253,negative
85,15.333333,-13.111111,-10.777778,0.45902446,-2.1609125,negative
115,0.33333334,-2.3333333,-2.6666667,0.93333334,-2.0655363,negative
134,0.6666667,-3.3333333,-4.3333335,0.88148147,-2.0131435,negative
56,121.44444,-30.666666,-15,0.17948268,-2.3076565,negative
89,24.666666,-11.111111,-12.777778,0.33112764,-2.0484614,negative
199,19.88889,-5,14.666667,0.40888458,1.9053026,negative
199,17.88889,-10.222222,10.111111,0.37847343,2.6341755,negative
158,6.111111,-4.3333335,-7,0.50308645,-1.9434487,negative
57,19.777779,-4.888889,-19.555555,0.42569095,-1.7390174,positive
204,49.666668,-19.11111,-22.777779,0.3026711,-2.0373724,negative
141,3,-5.5555553,-5.888889,0.6652397,-2.0750706,negative
87,131.88889,-22.555555,-10.555555,0.12657078,-2.312874,negative
221,19.11111,-10.222222,15.111111,0.44601154,2.3172119,negative
134,3.3333333,5.3333335,-7.6666665,0.57760143,-0.8060425,positive
45,93.111115,-41.444443,-26.444445,0.29250294,-2.238324,negative
18,59.77778,-27.88889,-25.555555,0.31715608,-2.123641,negative
116,0.6666667,-5.2222223,-3.8888888,0.9702381,-2.1634343,negative
40,106.888885,-43.444443,-11.444445,0.2540513,-2.4346924,negative
135,0,-0.44444445,-0.44444445,0.33333334,-2.0943952,negative
15,128.33334,-27.666666,-11.666667,0.15361586,-2.3410408,negative
29,123.666664,-28.444445,-14.444445,0.16648434,-2.2977605,negative
182,47.555557,-16.555555,-22.555555,0.3016008,-1.9892213,negative
112,27,-22.222221,-13.888889,0.4450395,-2.2447722,negative
154,1,-0.8888889,-2.5555556,0.5343915,-1.9059265,negative
87,1.8888888,-5.111111,-3.1111112,0.86277056,-2.2294934,negative
201,49.22222,-15,-21.666666,0.28042978,-1.9694558,negative
90,13.222222,-11.888889,-10.888889,0.47554862,-2.1227303,negative
236,22.222221,-11.111111,16.88889,0.41959706,2.3066785,negative
42,131.33334,-21.555555,-11.888889,0.12513736,-2.2822175,negative
35,88.77778,-44.77778,-27.444445,0.31949878,-2.2482352,negative
116,3.1111112,3.4444444,-7.5555553,0.57539684,-1.0996237,positive
125,0.22222222,-4.111111,-3.4444444,1,-2.1303394,negative
117,3.3333333,3,-7.6666665,0.5535714,-1.1796917,positive
102,51,-23.11111,-22.11111,0.317014,-2.1020474,negative
60,14.333333,-1.3333334,-15,0.41924807,-1.6233917,positive
62,53.444443,-22.777779,-22.777779,0.3031787,-2.0937438,negative
203,51.333332,-18.11111,-21.444445,0.28710723,-2.0346415,negative
48,37.555557,-9.888889,-13.555555,0.24524052,-2.0032587,negative
106,33.22222,-10.777778,-13.444445,0.27090696,-2.0101776,negative
53,16.333334,-2,-15.666667,0.40413755,-1.6621771,positive
200,49.11111,-18,-22.666666,0.30081734,-2.0153737,negative
224,27.555555,-14.444445,21.88889,0.44151622,2.3041532,negative
33,102.333336,-39.333332,-22.666666,0.25860354,-2.2662253,negative
236,17.222223,-8.888889,14.111111,0.44724658,2.2671974,negative
245,21.444445,-12.666667,16,0.44538036,2.432783,negative
154,0,-0.22222222,-0.22222222,0.22222222,-2.0943952,negative
122,52.444443,-27.555555,-24.88889,0.34236288,-2.1284232,negative
34,10.555555,-11.888889,-9.555555,0.5448579,-2.1628716,negative
122,1,-5.111111,-3.7777777,0.96031743,-2.1732037,negative
160,36.666668,-19.11111,-18.444445,0.34714225,-2.1023183,negative
89,26.777779,-13.111111,-14.777778,0.35127252,-2.0465415,negative
241,11.888889,-7.111111,10.888889,0.5094597,2.2773511,negative
201,11.555555,-4.6666665,11.333333,0.54320127,1.9829868,negative
185,24.222221,-12,16.666666,0.40087178,2.3618267,negative
66,39,-4.7777777,-10.777778,0.18499897,-1.8380795,negative
88,15.666667,-5.4444447,-14.777778,0.42490423,-1.7851468,positive
160,37.555557,-20.444445,-19.11111,0.35403678,-2.1137917,negative
20,106.55556,-33.555557,-21.88889,0.2241392,-2.2318263,negative
90,12.333333,-14.333333,-13,0.53911555,-2.1259756,negative
197,47.666668,-17.88889,-21.555555,0.29870403,-2.0335052,negative
109,0.7777778,-4.888889,-3.5555556,0.9691358,-2.146531,negative
32,104.333336,-38.444443,-23.11111,0.25142038,-2.2556741,negative
16,136.66667,-17.222221,-11.222222,0.101526454,-2.2328947,negative
162,7.5555553,-6.111111,-7.4444447,0.4799313,-2.0293121,negative
115,24.88889,-11.888889,-11.888889,0.33166277,-2.094392,negative
122,15.111111,-17.777779,-15.111111,0.54582953,-2.0601704,negative
64,49.11111,-20.777779,-22.444445,0.3130033,-2.0671675,negative
152,2.3333335,-2.7777777,-3.7777777,0.59973544,-1.997796,negative
156,24,-14.444445,17.222221,0.44057688,2.47582,negative
122,31.88889,-10.555555,-12.888889,0.29184964,-2.035377,negative
126,16.88889,-13.333333,-11,0.437078,-2.1588047,negative
95,16.222223,-13.888889,-11.888889,0.45946908,-2.1461854,negative
133,0,-2.2222223,-2.2222223,1,-2.0943952,negative
33,30.555555,-13.444445,-15.777778,0.33727008,-2.0304284,negative
47,131.11111,-22,-11,0.12570898,-2.3024402,negative
137,0.11111111,-1.2222222,-1.8888888,0.75,-2.0076063,negative
91,1.8888888,-7.6666665,-5.3333335,0.86781305,-2.2177355,negative
101,39,-18.11111,-18.11111,0.32273299,-2.0943027,negative
136,4.111111,4.5555553,-8.111111,0.52623457,-0.96393055,positive
90,1,-6.7777777,-5.4444447,0.9261464,-2.1643226,negative
95,1.7777778,-0.11111111,-1.1111112,0.10119048,-1.6289082,negative
145,0,0,0,0,0,negative
229,18.777779,-7.4444447,15.222222,0.4398524,2.0999045,negative
237,29.444445,-14,21.666666,0.41374576,2.2802892,negative
118,0.11111111,-2.1111112,-1.7777778,1,-2.132635,negative
201,51,-17.444445,-23.11111,0.29418743,-1.9977362,negative
125,15,-10,-9.666667,0.39868945,-2.1040828,negative
28,54.666668,-26.88889,-23.222221,0.32455578,-2.1445074,negative
222,20.11111,-9.888889,15.444445,0.4254409,2.2809224,negative
119,40.22222,-14.888889,-16.222221,0.2807703,-2.0640383,negative
108,52,-16.222221,-18.222221,0.25245842,-2.0538688,negative
110,24.444445,-18.88889,-14.555555,0.4318249,-2.182018,negative
67,14.555555,-1.3333334,-16.333334,0.4369392,-1.6232022,positive
195,20.333334,-4.7777777,12.888889,0.34230694,1.9430399,negative
139,2.8888888,-6,-7,0.69660497,-2.04457,negative
91,11.333333,-10.333333,-9.333333,0.47678283,-2.1284647,negative
188,26.666666,-9.666667,-12.333333,0.3017472,-2.016443,negative
177,29,-11.666667,-11.666667,0.28108954,-2.1008399,negative
34,118.22222,-35.333332,-15,0.20392033,-2.3433814,negative
40,122.55556,-29.88889,-14.555555,0.17420864,-2.3087664,negative
139,41.666668,-17,-19.666666,0.3108182,-2.0442379,negative
106,0.6666667,-5.888889,-5.2222223,0.9404762,-2.133095,negative
203,46.666668,-19,-22,0.31489635,-2.0400128,negative
189,53.88889,-21.88889,-24.555555,0.30540445,-2.054084,negative
43,99.111115,-39.11111,-24.11111,0.26602298,-2.247952,negative
161,39.666668,-18.222221,-13.222222,0.3081043,-2.2382925,negative
182,37.666668,-9.888889,-17.88889,0.28686288,-1.9049777,negative
50,118.333336,-33,-17.333334,0.19716202,-2.2882798,negative
57,92.888885,-42.666668,-22.666666,0.29451475,-2.2881315,negative
83,3.5555556,-6.4444447,-0.44444445,0.7404762,-2.5733812,negative
184,15.888889,-6.2222223,12.111111,0.40555555,2.1286457,negative
150,23.333334,-16.444445,13.222222,0.42442176,2.7916744,negative
173,22.333334,-10.777778,15.555555,0.39643326,2.332739,negative
151,23.444445,-11.333333,13.333333,0.352606,2.5052488,negative
182,50.666668,-18.222221,-24.88889,0.30882537,-1.992052,negative
125,13.111111,-11.888889,-9.888889,0.56104016,-1.7934027,negative
50,17.444445,-4.111111,-16.777779,0.41874644,-1.7412539,positive
137,0,-0.7777778,-0.7777778,0.7777778,-2.0943952,negative
139,13,-11.777778,-10.111111,0.48272505,-2.1182232,negative
141,0,-0.5555556,-0.5555556,0.5555556,-2.0943952,negative
138,1.6666666,-5.3333335,-5.6666665,0.7794973,-2.0712416,negative
57,83,-49.444443,-29.777779,0.35934293,-2.2542083,negative
151,25.555555,-22.11111,-14.777778,0.45744765,-2.2196255,negative
137,0,-4.111111,-4.111111,1,-2.0943952,negative
84,3.1111112,-9,-4.3333335,0.84772927,-2.3057292,negative
184,18.11111,-6.5555553,13.444445,0.3876632,2.080445,negative
122,0.44444445,-1.6666666,-0.33333334,0.5555556,-2.4445627,negative
140,2.6666667,-0.6666667,-0.6666667,0.06888328,-2.0943952,negative
108,13.777778,-10.111111,-9.444445,0.42167473,-2.117648,negative
174,49.88889,-22.222221,-23.88889,0.32026085,-2.069045,negative
89,18,-18.666666,-14,0.5094622,-2.188149,negative
189,53.77778,-19.222221,-22.88889,0.28551513,-2.0358937,negative
111,55,-17.444445,-21.777779,0.2692176,-2.014126,negative
116,2.8888888,3.4444444,-7.5555553,0.58002645,-1.093148,positive
193,39.444443,-13,-17.333334,0.28924206,-2.0001178,negative
35,33,-15.777778,-13.777778,0.3197136,-2.138762,negative
98,2,-4.4444447,-0.11111111,0.8833333,-2.5488977,negative
90,106,-22.777779,-22.444445,0.17969723,-2.0978148,negative
147,3.2222223,-1.1111112,-8.444445,0.6522477,-1.5083702,positive
183,46.666668,-15.444445,-22.11111,0.2986217,-1.9749589,negative
93,15.444445,-4.4444447,-14.777778,0.4192332,-1.7303063,positive
34,41.666668,-19.444445,-17.777779,0.3175422,-2.1228747,negative
11,142.55556,-19.666666,-2.6666667,0.09277301,-2.5216477,negative
121,13.555555,-25,-11,0.696178,-2.3358712,negative
136,15.666667,-7.6666665,-11.333333,0.42529303,-1.6157203,negative
20,121.666664,-32.666668,-14.666667,0.18729347,-2.3280342,negative
116,2.2222223,-6.7777777,-1.7777778,0.9126984,-2.4202576,negative
141,0,-2.3333333,-2.3333333,1,-2.0943952,negative
61,6.111111,-8.666667,-8,0.5888227,-2.1218371,negative
182,48.333332,-17.222221,-22.555555,0.30064347,-2.0015576,negative
161,37.88889,-18.11111,-12.444445,0.30841646,-2.282295,negative
149,13.222222,-10.111111,-10.777778,0.45334122,-2.0692513,negative
102,15.444445,0.22222222,-14.444445,0.38105944,-1.5550972,positive
24,123.55556,-29.88889,-12.222222,0.16939692,-2.349252,negative
72,51.22222,-23,-23.333334,0.31460637,-2.0902212,negative
133,0.11111111,-2.8888888,-2.5555556,1,-2.123254,negative
