Region_centroid_col,Region_centroid_row,Rawblue_mean,Rawgreen_mean,Exred_mean,Exblue_mean,Exgreen_mean,Saturatoin_mean,Hue_mean,field19
53,28,130.66667,107.666664,-45.444443,57.22222,-11.777778,0.26183844,-2.4385846,negative
201,133,1.7777778,0.11111111,-1.2222222,3.1111112,-1.8888888,0.962963,-1.999063,negative
247,197,4,9.888889,-5.6666665,-6,11.666667,0.61705947,2.0749567,negative
207,172,16.333334,24.222221,-7.6666665,-8,15.666667,0.34374964,2.0838537,negative
56,196,62.22222,43.666668,-17.222221,36.444443,-19.222221,0.2979628,-2.0547533,negative
120,124,64.44444,47.88889,-14.333333,32,-17.666666,0.26124597,-2.0173788,negative
123,152,0,0,0,0,0,0,0,negative
14,136,0,0,0,0,0,0,0,negative
103,195,6.888889,12.333333,-6.5555553,-4.888889,11.444445,0.5016835,2.1870224,negative
137,94,27.333334,15.666667,-1.6666666,18.333334,-16.666666,0.42781135,-1.627145,positive
80,203,9,18.222221,-7.2222223,-10.222222,17.444445,0.5144446,1.9867483,negative
140,19,130.22223,103,-37.88889,59.77778,-21.88889,0.2498948,-2.264331,negative
1,45,140,118,-36.88889,51.444443,-14.555555,0.21017425,-2.3593597,negative
196,244,7,9.555555,-3.2222223,-2.2222223,5.4444447,0.3833719,2.340587,negative
174,50,125.77778,101.888885,-38.333332,55,-16.666666,0.2473368,-2.3372955,negative
78,100,9.444445,2.8888888,-9.444445,14.555555,-5.111111,0.87633204,-2.2805398,negative
228,22,62.88889,43.333332,-20.666666,39.666668,-19,0.3194739,-2.123537,negative
23,142,5.7777777,2.7777777,4.5555553,2.2222223,-6.7777777,0.57473546,-0.8297117,positive
129,136,10.666667,4.2222223,-7.5555553,13.444445,-5.888889,0.6577441,-2.1752956,negative
178,134,3.8888888,0.6666667,-2.5555556,6.111111,-3.5555556,0.8333333,-1.997796,negative
231,124,5.888889,1.6666666,-4.6666665,8.666667,-4,0.895369,-2.118937,negative
113,128,2.2222223,0,-2.2222223,4.4444447,-2.2222223,1,-2.0943952,negative
142,183,52,37.333336,-8.888889,26.444445,-17.555555,0.28154,-1.8877307,negative
120,51,141.11111,118.888885,-33.555557,50.11111,-16.555555,0.19756877,-2.3053098,negative
67,194,72.55556,52.11111,-21.11111,41.22222,-20.11111,0.28679082,-2.112941,negative
31,96,8,2.3333335,-8.333333,12.666667,-4.3333335,0.90923554,-2.268209,negative
144,187,69.66667,48.88889,-18.777779,40.555557,-21.777779,0.29995137,-2.0438795,negative
115,183,19,26,-15.888889,-2.5555556,18.444445,0.44994184,2.5068066,negative
197,105,8.333334,2.4444444,-7.4444447,12.555555,-5.111111,0.88604844,-2.2054374,negative
67,61,30.666666,17.88889,-3.2222223,20.777779,-17.555555,0.41575083,-1.7009131,positive
226,144,0,0,0,0,0,0,0,negative
101,121,6,3.1111112,-6.888889,7.7777777,-0.8888889,0.8435185,-2.5191648,negative
187,120,69.333336,53.88889,-9.444445,27.88889,-18.444445,0.22280817,-1.8929771,negative
6,81,18.88889,10.888889,-14.444445,19.222221,-4.7777777,0.6281558,-2.388561,negative
77,135,2.3333335,0,-2.3333333,4.6666665,-2.3333333,1,-2.0943952,negative
90,189,9.444445,18.777779,-7.3333335,-10.333333,17.666666,0.49709514,1.9855517,negative
185,35,125.44444,105.44444,-38,49,-11,0.23116584,-2.4202032,negative
197,236,16.666668,18.444445,-8.888889,1.7777778,7.111111,0.29272884,2.7898002,negative
178,185,60.666668,42.444443,-15.111111,34.88889,-19.777779,0.30003616,-2.006186,negative
186,28,138.66667,117.888885,-34.555557,48.444443,-13.888889,0.19951321,-2.35398,negative
27,189,40.666668,28.666666,-11.333333,23.666666,-12.333333,0.29784104,-2.0642734,negative
141,31,141.22223,122.111115,-29.11111,43.22222,-14.111111,0.17071788,-2.310766,negative
200,215,22.555555,29.444445,-17.777779,-1.4444444,19.222221,0.42076695,2.5610487,negative
185,110,60.444443,45.444443,-13.666667,29.333334,-15.666667,0.24925283,-2.0325177,negative
154,249,15.666667,23.666666,-10,-7,17,0.39839673,2.214996,negative
16,190,36.88889,25.88889,-10.555555,21.777779,-11.222222,0.30038968,-2.1606584,negative
14,95,3.8888888,2.2222223,-4.7777777,4.888889,-0.11111111,0.8740741,-2.5527236,negative
231,160,51.77778,36.77778,-20.333334,32.666668,-12.333333,0.33961803,-2.335837,negative
128,15,144,125.44444,-32.77778,44.22222,-11.444445,0.17818023,-2.3824396,negative
91,64,78.111115,54.22222,-25,48.333332,-23.333334,0.31425992,-2.1180868,negative
189,68,42.333336,35.11111,-0.7777778,11.222222,-10.444445,0.17044854,-1.6248463,negative
184,44,121.44444,90.55556,-42,67.333336,-25.333334,0.30001867,-2.2545414,negative
196,129,7.3333335,3.7777777,4.6666665,3,-7.6666665,0.54012346,-0.9327826,positive
106,136,1.8888888,0.11111111,-1.7777778,3.5555556,-1.7777778,0.962963,-2.0943952,negative
119,191,75.22222,51.22222,-21.777779,46.88889,-25.11111,0.31901047,-2.047053,negative
18,90,6.888889,1,-6.7777777,12.222222,-5.4444447,0.9261464,-2.1643226,negative
5,92,23.777779,13.555555,0.22222222,15.222222,-15.444445,0.4288601,-1.5482956,positive
196,182,18.11111,24.666666,-9,-5.3333335,14.333333,0.31489658,2.2716928,negative
196,100,13.333333,6.4444447,-10.444445,15.555555,-5.111111,0.7380342,-2.2898738,negative
197,156,15.555555,21.777779,-10.444445,-4.111111,14.555555,0.38463837,2.3635807,negative
177,131,6.6666665,3.6666667,4.7777777,2.1111112,-6.888889,0.515873,-0.8048458,positive
46,131,2.7777777,0.6666667,-1.8888888,4.111111,-2.2222223,0.77037036,-2.0513444,negative
245,176,17,23.333334,-10.111111,-4.4444447,14.555555,0.35206997,2.332243,negative
186,12,11.333333,3.5555556,-7.111111,15.222222,-8.111111,0.6873016,-2.057978,negative
233,159,10.111111,4.666667,-4.5555553,10.444445,-5.888889,0.5416667,-1.9994432,negative
160,30,129,107,-40.666668,53.333332,-12.666667,0.24285044,-2.405295,negative
151,143,6.4444447,3,5.6666665,2.3333333,-8,0.60119045,-0.79691786,positive
140,16,131.11111,105.22222,-38.11111,57.88889,-19.777779,0.2440208,-2.2939334,negative
100,124,8.777778,4.2222223,3.4444444,5.111111,-8.555555,0.5311728,-1.1570816,positive
238,98,64.66667,46.333332,-15.888889,35.444443,-19.555555,0.28510964,-2.025773,negative
53,198,64.22222,45.22222,-18.333334,37.666668,-19.333334,0.29970714,-2.0726159,negative
177,129,7.4444447,3.7777777,4.7777777,3.1111112,-7.888889,0.5418871,-0.9127656,positive
87,196,75.66667,54.11111,-19.777779,42.22222,-22.444445,0.28752622,-2.0487363,negative
205,47,139.77779,117.666664,-29.222221,47.77778,-18.555555,0.18354028,-2.2398903,negative
204,156,25.444445,28.333334,-19.11111,5.2222223,13.888889,0.38903406,2.8649306,negative
160,110,39.333336,28.333334,-13.222222,23.11111,-9.888889,0.3074441,-2.1872416,negative
241,76,116.55556,79.111115,-46.555557,79.44444,-32.88889,0.3601942,-2.2080188,negative
88,115,28,16.777779,-2.1111112,17.88889,-15.777778,0.3973624,-1.6195486,positive
176,233,8.333334,18.777779,-6.4444447,-12.444445,18.88889,0.554881,1.9036856,negative
51,111,42.22222,29.777779,-11.333333,24.333334,-13,0.29035455,-2.0057423,negative
19,28,131.22223,107.22222,-46.22222,59.11111,-12.888889,0.26754448,-2.4259923,negative
235,88,6.4444447,1.4444444,-7,11,-4,0.93849206,-2.2695446,negative
199,100,11.555555,3.8888888,-9.888889,16.444445,-6.5555553,0.7738155,-2.2262468,negative
58,113,28.444445,17.222223,-11.888889,22.777779,-10.888889,0.4148072,-2.1256926,negative
46,88,7.6666665,1.5555556,-7.888889,13.111111,-5.2222223,0.92957354,-2.2165444,negative
35,189,38.555557,28.222221,-8.777778,19.88889,-11.111111,0.26298115,-2.0222268,negative
166,222,6.6666665,16.11111,-5.4444447,-11.444445,16.88889,0.58765954,1.8704867,negative
80,184,17.11111,22.222221,-12.222222,-1.5555556,13.777778,0.39835298,2.524273,negative
242,148,0,0,0,0,0,0,0,negative
186,173,15.555555,22.333334,-10.777778,-4.7777777,15.555555,0.39643326,2.332739,negative
75,65,72.66667,50.11111,-21.88889,44.77778,-22.88889,0.31478265,-2.077647,negative
172,31,145.44444,133,-16.88889,27.11111,-10.222222,0.100709505,-2.2515037,negative
187,86,10.888889,4.5555553,-6.111111,12.555555,-6.4444447,0.5942257,-2.0544748,negative
26,91,24.555555,14.888889,0.11111111,14.444445,-14.555555,0.39415666,-1.5522503,positive
159,180,18.11111,27.555555,-9.444445,-9.444445,18.88889,0.3588616,2.1139183,negative
63,33,132,104.22222,-40.666668,62,-21.333334,0.25913006,-2.2904212,negative
100,115,6.2222223,1.6666666,-7.2222223,10.444445,-3.2222223,0.9543651,-2.3218653,negative
127,121,30.11111,17.555555,-4.3333335,21,-16.666666,0.4155243,-1.7407364,positive
92,46,128.88889,99.77778,-40.88889,64.111115,-23.222221,0.27150124,-2.2708514,negative
224,73,10.666667,4.4444447,-10.444445,14.555555,-4.111111,0.7899301,-2.3556414,negative
224,190,58.666668,41.333336,-15.111111,33.555557,-18.444445,0.2956214,-2.025942,negative
240,75,50.666668,33.666668,-24.777779,37.88889,-13.111111,0.46491185,-2.2841873,negative
116,192,72.111115,48.77778,-20.222221,45.11111,-24.88889,0.32401717,-2.024748,negative
114,184,37.11111,28,-8.222222,17.777779,-9.555555,0.23234288,-2.1603296,negative
44,162,24.11111,29.88889,-14.888889,-1.2222222,16.11111,0.34703225,2.5573888,negative
228,123,2,0.11111111,-2.1111112,3.8888888,-1.7777778,1,-2.123254,negative
81,126,6.5555553,1.7777778,-7.2222223,10.777778,-3.5555556,0.93570626,-2.2890973,negative
206,233,25.11111,33.444447,-14.777778,-5.111111,19.88889,0.34575516,2.3893497,negative
40,95,9.222222,3.6666667,-10.888889,13.777778,-2.8888888,0.90709877,-2.4294486,negative
187,162,53.666668,39.22222,-19.333334,31.333334,-12,0.30018225,-2.3916814,negative
14,66,24,13.444445,-0.33333334,16,-15.666667,0.43785483,-1.5692534,positive
217,122,7.3333335,3.4444444,3.6666667,4,-7.6666665,0.55180776,-1.0514401,positive
42,57,79.44444,58.22222,-18.777779,41.22222,-22.444445,0.26677614,-2.0307028,negative
189,144,0,0,0,0,0,0,0,negative
146,238,16.555555,21.777779,-8.333333,-3.6666667,12,0.3152556,2.3374724,negative
77,185,39.666668,28.777779,-10,21.333334,-11.333333,0.27036038,-2.0852716,negative
13,103,19.11111,11.666667,4.5555553,8.888889,-13.444445,0.39890292,-1.2192107,positive
244,79,115.333336,79.44444,-47.666668,77.666664,-30,0.36217153,-2.2416325,negative
19,90,7.888889,1.4444444,-7.5555553,13.444445,-5.888889,0.904321,-2.1660802,negative
86,136,20.88889,9,-16.555555,26.11111,-9.555555,0.6957549,-2.268991,negative
220,36,132.44444,108.888885,-39.77778,55.22222,-15.444445,0.23908533,-2.3622375,negative
22,60,25.777779,14.666667,-1.7777778,17.555555,-15.777778,0.43048432,-1.650048,positive
195,119,13.666667,6.3333335,-8.222222,15.111111,-6.888889,0.58956474,-2.1427078,negative
15,189,40.333336,27.666666,-11.333333,24.666666,-13.333333,0.31536263,-2.0379822,negative
217,245,7.111111,14.666667,-6.888889,-7.888889,14.777778,0.57276654,2.0694523,negative
170,36,125.22222,94.333336,-40.444443,66.55556,-26.11111,0.2846535,-2.2323463,negative
73,194,76.111115,52.77778,-22,46,-24,0.30925295,-2.0605488,negative
123,68,126.333336,101.55556,-39.444443,56.88889,-17.444445,0.25415963,-2.333212,negative
238,162,17.333334,23.88889,-9.666667,-5,14.666667,0.34003016,2.2914152,negative
37,165,42.88889,33.77778,-15.111111,21.222221,-6.111111,0.2736466,-2.470153,negative
37,25,142.22223,121.55556,-35.11111,48.555557,-13.444445,0.19609308,-2.36518,negative
79,104,78,58.11111,-16.555555,38.11111,-21.555555,0.25469732,-2.0078323,negative
200,250,7.3333335,13.777778,-8,-5.6666665,13.666667,0.5633903,2.1929355,negative
237,137,42.333336,33.555557,-6.111111,16.222221,-10.111111,0.2144562,-1.9409745,negative
134,187,74.111115,51.333332,-20.11111,44.22222,-24.11111,0.30745777,-2.03348,negative
162,190,70,51,-19,38,-19,0.27956137,-2.1120865,negative
187,80,47.666668,36.11111,-8.222222,21.444445,-13.222222,0.24472968,-1.942698,negative
236,194,62.444443,43.666668,-17.666666,37,-19.333334,0.30066735,-2.0642767,negative
221,195,12.444445,20.11111,-9.222222,-6.888889,16.11111,0.43448815,2.1937644,negative
228,143,6.2222223,3,4.111111,2.7777777,-6.888889,0.5564374,-0.9148125,positive
243,48,146.11111,130.88889,-21.88889,33.77778,-11.888889,0.1269675,-2.2784278,negative
226,72,9.444445,2.5555556,-8.888889,14.777778,-5.888889,0.84168977,-2.2167206,negative
162,159,29.555555,23.555555,-2.6666667,10.333333,-7.6666665,0.20284556,-1.8025542,negative
140,125,7.6666665,3.5555556,3.4444444,4.4444447,-7.888889,0.5456349,-1.1218182,positive
115,75,141.22223,121.111115,-30.555555,45.444443,-14.888889,0.17935319,-2.309804,negative
36,145,1.4444444,0.7777778,-1.5555556,1.7777778,-0.22222222,0.25185186,-2.5309503,negative
136,139,6.4444447,3,3.6666667,3.3333333,-7,0.5667989,-1.004936,positive
9,92,24.11111,14.333333,-0.8888889,15.111111,-14.222222,0.40102458,-1.5705879,positive
105,193,75.111115,52.11111,-21,45,-24,0.30846536,-2.047766,negative
99,103,78.111115,56.88889,-18.333334,41,-22.666666,0.271568,-2.022581,negative
24,172,50.333332,37.77778,-12.111111,24.88889,-12.777778,0.24983571,-2.143718,negative
252,194,15.333333,25.333334,-10.666667,-9.666667,20.333334,0.42249063,2.1265156,negative
171,15,132,109.111115,-40.88889,54.77778,-13.888889,0.24157602,-2.3890254,negative
235,88,21.11111,8.111112,-14.111111,26.555555,-12.444445,0.6417749,-2.136677,negative
34,93,23.444445,10.555555,-13.111111,25.88889,-12.777778,0.55917877,-2.102707,negative
238,211,19.222221,26.222221,-13.222222,-3.8888888,17.11111,0.38528243,2.4163542,negative
168,77,71.333336,53.11111,-16,35.333332,-19.333334,0.25532874,-2.030875,negative
39,60,30,16.555555,-3.8888888,22.11111,-18.222221,0.44663557,-1.7093887,positive
95,191,76.22222,52.11111,-23.444445,47.88889,-24.444445,0.3208649,-2.0776508,negative
251,215,11.555555,16.444445,-9.555555,-2.5555556,12.111111,0.4410489,2.437819,negative
122,11,150.88889,142.55556,-19.666666,22.333334,-2.6666667,0.09277301,-2.5216477,negative
212,235,24,32.555557,-14.333333,-5.6666665,20,0.35188085,2.3560238,negative
18,145,4,2.2222223,4.888889,0.22222222,-5.111111,0.6005291,-0.57094,positive
203,133,0.8888889,0,-0.8888889,1.7777778,-0.8888889,0.8888889,-2.0943952,negative
221,30,13.111111,6.2222223,-7.111111,13.888889,-6.7777777,0.5185864,-2.05997,negative
159,105,34,23.666666,-12.555555,21.777779,-9.222222,0.3374935,-2.192406,negative
150,152,2.3333335,0.7777778,-1.1111112,2.8888888,-1.7777778,0.537037,-2.0073514,negative
201,120,7.6666665,2.1111112,-6.888889,11.777778,-4.888889,0.8930539,-2.180291,negative
79,58,126.44444,104.44444,-38.22222,52.11111,-13.888889,0.23814337,-2.3752072,negative
96,115,22.88889,13,-19,24.333334,-5.3333335,0.6183277,-2.4590404,negative
241,218,7.3333335,12.555555,-9,-3.3333333,12.333333,0.5692659,2.361442,negative
46,238,12.666667,17.444445,-10.777778,-1.7777778,12.555555,0.44550914,2.5082257,negative
146,124,7.3333335,3.3333333,4.2222223,3.8888888,-8.111111,0.56349206,-1.0247301,positive
17,124,2.6666667,0.5555556,-2.7777777,4.5555553,-1.7777778,0.9537037,-2.1692097,negative
115,81,124.888885,101,-42.11111,56.88889,-14.777778,0.26421982,-2.3822613,negative
209,66,117.333336,83.888885,-43,71.666664,-28.666666,0.32571116,-2.2248445,negative
68,107,4.5555553,0.5555556,-4.6666665,8.333333,-3.6666667,0.9814815,-2.146531,negative
118,21,79.22222,59.11111,-19.666666,40,-20.333334,0.2570597,-2.072158,negative
134,29,130.55556,107.111115,-40.555557,55.444443,-14.888889,0.24509327,-2.3732064,negative
36,207,70.111115,49.88889,-19.11111,39.88889,-20.777779,0.2906682,-2.0627244,negative
116,238,5.6666665,12.444445,-3.2222223,-8.555555,11.777778,0.54054004,1.8447257,negative
19,62,80,54.666668,-27.11111,51.555557,-24.444445,0.32936445,-2.1262069,negative
16,246,10.111111,8.555555,0.44444445,2.1111112,-2.5555556,0.16335146,-1.1905607,negative
198,127,48.22222,36,-8.222222,22.444445,-14.222222,0.24899939,-1.9083478,negative
170,88,29.333334,19.444445,-12.333333,21,-8.666667,0.3786151,-2.2082899,negative
128,144,0,0,0,0,0,0,0,negative
220,39,131.11111,108.44444,-40.666668,54.333332,-13.666667,0.24145858,-2.393564,negative
28,162,26.11111,29.555555,-16.333334,3,13.333333,0.33512673,2.769038,negative
104,103,72.66667,51.77778,-20,41.333332,-21.333334,0.28739437,-2.0711336,negative
112,30,130.11111,108.888885,-37.444443,50.555557,-13.111111,0.22538376,-2.3853076,negative
92,121,23.444445,11.888889,-16.222221,25.444445,-9.222222,0.5964221,-2.2353554,negative
178,185,60.666668,42.444443,-15.111111,34.88889,-19.777779,0.30003616,-2.006186,negative
57,177,18.444445,24.555555,-11.444445,-3.4444444,14.888889,0.3589904,2.413262,negative
69,139,22.555555,15.666667,-6.2222223,13.444445,-7.2222223,0.38661182,-1.7028334,negative
33,108,48.22222,35.77778,-12,24.666666,-12.666667,0.26675764,-2.080474,negative
188,110,7.4444447,2.4444444,-4.3333335,9.666667,-5.3333335,0.67526454,-2.021228,negative
73,105,70.333336,52.22222,-15.888889,35.11111,-19.222221,0.25904787,-2.032243,negative
24,15,87.44444,61.77778,-27.222221,52.11111,-24.88889,0.30227023,-2.1249814,negative
192,239,14.555555,18.666668,-8.777778,-1.7777778,10.555555,0.34430414,2.482445,negative
39,77,13.111111,6.7777777,-13.444445,16.222221,-2.7777777,0.7620489,-2.4674928,negative
234,177,15.444445,20.777779,-11.111111,-2.4444444,13.555555,0.3963988,2.4621184,negative
152,247,25.11111,19.555555,-2.4444444,9.555555,-7.111111,0.21578804,-1.7554835,negative
120,108,28.222221,16.555555,-2.7777777,18.88889,-16.11111,0.41213372,-1.6835289,positive
97,77,32.333336,19.11111,-3.2222223,21.444445,-18.222221,0.4076231,-1.6773084,positive
233,105,19.777779,13.111111,-7.5555553,13.777778,-6.2222223,0.35376814,-2.1615713,negative
121,62,138.77779,121.111115,-27.222221,40.11111,-12.888889,0.16165799,-2.315962,negative
150,94,119.22222,85.77778,-43.22222,71.77778,-28.555555,0.3215052,-2.227114,negative
206,26,146.77777,132.88889,-16.777779,29.222221,-12.444445,0.105127536,-2.1825674,negative
167,189,72.44444,51.444443,-21.222221,42.11111,-20.88889,0.29552308,-2.1013258,negative
139,109,37.11111,26.333334,-13.888889,23.11111,-9.222222,0.33195418,-2.226161,negative
89,107,22.88889,13.888889,3,12,-15,0.39465594,-1.3578709,positive
81,98,25.88889,15.777778,0.33333334,15,-15.333333,0.38914663,-1.5288948,positive
78,62,126.333336,103,-27.777779,48.88889,-21.11111,0.20227888,-2.1854193,negative
120,17,143.55556,126.333336,-32.333332,42,-9.666667,0.17262767,-2.412968,negative
239,93,22.88889,10.444445,-13.555555,25.444445,-11.888889,0.57700235,-2.1374934,negative
121,192,76.44444,52.555557,-22.11111,46.88889,-24.777779,0.3126096,-2.055457,negative
43,152,2.8888888,0.6666667,-1.5555556,4.111111,-2.5555556,0.64867723,-1.9332389,negative
170,143,0,0,0,0,0,0,0,negative
3,106,1.6666666,0,-1.6666666,3.3333333,-1.6666666,1,-2.0943952,negative
142,112,36.22222,25.777779,-12.888889,22.11111,-9.222222,0.32174963,-2.2001557,negative
53,176,62.11111,43.333332,-14.555555,35.444443,-20.88889,0.3024212,-1.9775702,negative
254,159,46.22222,32.333336,-15.888889,28.777779,-12.888889,0.29484537,-2.316872,negative
134,93,29.555555,16.555555,-12.777778,25.88889,-13.111111,0.44337976,-2.0860834,negative
77,135,60.666668,40.444443,-19.11111,39.88889,-20.777779,0.3346597,-2.0634599,negative
189,141,0,0,0,0,0,0,0,negative
89,89,27.777779,16.555555,-1.6666666,17.666666,-16,0.4004446,-1.6113652,positive
116,184,38,28.333334,-8.777778,18.88889,-10.111111,0.25072145,-2.2154639,negative
210,232,7.2222223,12.666667,-6.7777777,-4.7777777,11.555555,0.49138823,2.2013178,negative
16,51,140.77779,117.44444,-36.88889,53.444443,-16.555555,0.21381323,-2.3304648,negative
132,124,3.2222223,0,-3.2222223,6.4444447,-3.2222223,1,-2.0943952,negative
29,111,6.3333335,3,4.4444447,2.7777777,-7.2222223,0.56415343,-0.89785874,positive
177,190,64.55556,45.333332,-15.222222,36.444443,-21.222221,0.29773334,-1.9858987,negative
58,125,30.666666,13.888889,-22.333334,36.333332,-14,0.6384555,-2.2419562,negative
242,65,14.333333,6.3333335,-8.444445,16.222221,-7.7777777,0.5834605,-2.1218784,negative
158,195,8.555555,17.11111,-6.7777777,-9.444445,16.222221,0.5177167,2.011228,negative
60,196,63.333332,44.77778,-17.444445,36.555557,-19.11111,0.2976887,-2.059262,negative
74,129,1.5555556,0,-1.5555556,3.1111112,-1.5555556,1,-2.0943952,negative
