age,job,marital,education,housing,loan,contact,day,month,duration,pdays,poutcome,Class
38,blue-collar,married,primary,yes,no,unknown,2,jun,128,-1,unknown,negative
37,services,married,secondary,yes,no,unknown,2,jun,88,-1,unknown,negative
31,unemployed,single,secondary,yes,no,unknown,2,jun,123,-1,unknown,negative
55,retired,married,secondary,no,no,unknown,2,jun,266,-1,unknown,negative
33,blue-collar,single,secondary,yes,no,unknown,2,jun,466,-1,unknown,negative
31,blue-collar,single,primary,yes,no,unknown,2,jun,80,-1,unknown,negative
39,blue-collar,married,primary,yes,no,unknown,2,jun,490,-1,unknown,negative
31,blue-collar,married,primary,yes,yes,unknown,2,jun,232,-1,unknown,negative
42,technician,married,secondary,yes,no,unknown,2,jun,61,-1,unknown,negative
28,admin.,single,secondary,yes,no,unknown,2,jun,537,-1,unknown,negative
30,management,married,tertiary,yes,no,unknown,2,jun,231,-1,unknown,negative
33,management,divorced,secondary,yes,yes,unknown,2,jun,197,-1,unknown,negative
50,blue-collar,married,secondary,yes,no,unknown,2,jun,464,-1,unknown,negative
36,blue-collar,married,primary,yes,no,unknown,2,jun,281,-1,unknown,negative
32,management,single,tertiary,yes,no,unknown,2,jun,447,-1,unknown,negative
36,technician,single,secondary,yes,no,unknown,2,jun,164,-1,unknown,negative
31,blue-collar,married,secondary,yes,no,unknown,2,jun,184,-1,unknown,negative
33,services,married,secondary,yes,no,unknown,2,jun,127,-1,unknown,negative
35,management,married,secondary,yes,no,unknown,2,jun,42,-1,unknown,negative
29,technician,married,secondary,yes,yes,unknown,2,jun,132,-1,unknown,negative
35,blue-collar,married,secondary,yes,yes,unknown,2,jun,579,-1,unknown,negative
27,self-employed,single,tertiary,yes,yes,unknown,2,jun,535,-1,unknown,negative
31,blue-collar,married,secondary,no,no,unknown,2,jun,180,-1,unknown,negative
32,management,single,tertiary,yes,no,unknown,2,jun,159,-1,unknown,negative
44,entrepreneur,divorced,secondary,yes,no,unknown,2,jun,66,-1,unknown,negative
30,blue-collar,married,secondary,yes,yes,unknown,2,jun,239,-1,unknown,negative
35,technician,single,tertiary,yes,yes,unknown,2,jun,95,-1,unknown,negative
38,blue-collar,single,primary,yes,no,unknown,2,jun,156,-1,unknown,negative
38,blue-collar,married,primary,no,no,unknown,2,jun,89,-1,unknown,negative
37,unemployed,single,secondary,yes,no,unknown,2,jun,74,-1,unknown,negative
39,management,single,tertiary,yes,no,unknown,2,jun,174,-1,unknown,negative
38,management,single,tertiary,yes,no,unknown,2,jun,156,-1,unknown,negative
36,blue-collar,married,secondary,yes,no,unknown,2,jun,59,-1,unknown,negative
51,management,divorced,tertiary,no,no,unknown,2,jun,193,-1,unknown,negative
32,technician,married,secondary,yes,no,unknown,2,jun,815,-1,unknown,positive
32,blue-collar,single,primary,yes,no,unknown,2,jun,215,-1,unknown,negative
31,entrepreneur,single,tertiary,yes,yes,unknown,2,jun,273,-1,unknown,negative
31,admin.,single,tertiary,yes,yes,unknown,2,jun,258,-1,unknown,negative
31,blue-collar,single,secondary,yes,no,unknown,2,jun,329,-1,unknown,negative
30,blue-collar,married,primary,yes,no,unknown,2,jun,34,-1,unknown,negative
33,management,married,tertiary,yes,no,unknown,2,jun,223,-1,unknown,negative
31,management,single,tertiary,yes,yes,unknown,2,jun,76,-1,unknown,negative
34,blue-collar,married,primary,yes,no,unknown,2,jun,920,-1,unknown,negative
37,blue-collar,married,primary,yes,no,unknown,2,jun,152,-1,unknown,negative
31,admin.,married,secondary,yes,no,unknown,2,jun,130,-1,unknown,negative
30,technician,single,secondary,yes,no,unknown,2,jun,21,-1,unknown,negative
37,blue-collar,married,primary,yes,no,unknown,2,jun,118,-1,unknown,negative
35,services,married,secondary,yes,yes,unknown,2,jun,369,-1,unknown,negative
33,blue-collar,married,secondary,yes,no,unknown,2,jun,122,-1,unknown,negative
33,blue-collar,married,primary,yes,no,unknown,2,jun,445,-1,unknown,negative
31,blue-collar,single,secondary,yes,yes,unknown,2,jun,425,-1,unknown,negative
30,self-employed,single,tertiary,yes,no,unknown,2,jun,142,-1,unknown,negative
37,technician,married,secondary,yes,yes,unknown,2,jun,317,-1,unknown,negative
35,management,single,tertiary,yes,no,unknown,2,jun,184,-1,unknown,negative
33,technician,single,secondary,yes,yes,unknown,2,jun,354,-1,unknown,negative
41,blue-collar,married,secondary,yes,no,unknown,2,jun,82,-1,unknown,negative
46,services,married,secondary,yes,no,unknown,2,jun,105,-1,unknown,negative
34,management,single,tertiary,yes,no,unknown,2,jun,83,-1,unknown,negative
38,blue-collar,married,secondary,yes,no,unknown,2,jun,209,-1,unknown,negative
41,services,married,secondary,yes,no,unknown,2,jun,53,-1,unknown,negative
30,blue-collar,married,secondary,yes,yes,unknown,2,jun,381,-1,unknown,negative
60,self-employed,single,secondary,yes,no,unknown,2,jun,210,-1,unknown,negative
33,management,divorced,tertiary,yes,no,unknown,2,jun,278,-1,unknown,negative
55,blue-collar,single,primary,yes,no,unknown,2,jun,193,-1,unknown,negative
32,technician,married,secondary,yes,no,unknown,2,jun,183,-1,unknown,negative
31,technician,married,tertiary,no,no,unknown,2,jun,389,-1,unknown,negative
34,self-employed,single,tertiary,yes,no,unknown,2,jun,69,-1,unknown,negative
37,blue-collar,married,secondary,yes,no,unknown,2,jun,24,-1,unknown,negative
35,admin.,married,secondary,yes,yes,unknown,2,jun,143,-1,unknown,negative
40,technician,married,secondary,yes,no,unknown,2,jun,68,-1,unknown,negative
32,technician,single,tertiary,yes,no,unknown,2,jun,183,-1,unknown,negative
60,retired,divorced,tertiary,yes,no,unknown,2,jun,49,-1,unknown,negative
31,management,single,tertiary,yes,yes,unknown,2,jun,148,-1,unknown,negative
33,services,married,secondary,yes,no,unknown,2,jun,54,-1,unknown,negative
37,blue-collar,single,secondary,yes,no,unknown,2,jun,98,-1,unknown,negative
56,retired,married,secondary,yes,no,unknown,2,jun,45,-1,unknown,negative
29,admin.,single,secondary,yes,no,unknown,2,jun,121,-1,unknown,negative
42,blue-collar,married,secondary,no,no,unknown,2,jun,377,-1,unknown,negative
32,technician,divorced,secondary,yes,no,unknown,2,jun,180,-1,unknown,negative
61,retired,married,primary,yes,yes,unknown,2,jun,283,-1,unknown,negative
42,blue-collar,married,secondary,yes,yes,unknown,2,jun,312,-1,unknown,negative
40,services,married,secondary,yes,no,unknown,2,jun,147,-1,unknown,negative
31,technician,single,tertiary,yes,no,unknown,2,jun,169,-1,unknown,negative
34,blue-collar,married,secondary,yes,yes,unknown,2,jun,178,-1,unknown,negative
30,admin.,married,secondary,yes,no,unknown,2,jun,154,-1,unknown,negative
34,self-employed,married,primary,yes,no,unknown,2,jun,326,-1,unknown,negative
35,blue-collar,married,secondary,yes,no,unknown,2,jun,362,-1,unknown,negative
27,services,single,secondary,yes,yes,unknown,2,jun,162,-1,unknown,negative
53,self-employed,married,tertiary,yes,no,unknown,2,jun,72,-1,unknown,negative
29,admin.,single,secondary,yes,no,unknown,2,jun,121,-1,unknown,negative
26,blue-collar,single,secondary,yes,no,unknown,2,jun,599,-1,unknown,negative
35,management,married,tertiary,yes,no,unknown,2,jun,101,-1,unknown,negative
33,blue-collar,single,secondary,yes,no,unknown,2,jun,163,-1,unknown,negative
44,admin.,married,secondary,yes,yes,unknown,2,jun,306,-1,unknown,negative
34,blue-collar,divorced,secondary,yes,no,unknown,2,jun,313,-1,unknown,negative
30,student,single,unknown,no,no,unknown,2,jun,91,-1,unknown,negative
60,entrepreneur,married,secondary,yes,no,unknown,2,jun,94,-1,unknown,negative
32,housemaid,married,tertiary,yes,no,unknown,2,jun,658,-1,unknown,negative
59,admin.,divorced,secondary,yes,no,unknown,2,jun,250,-1,unknown,negative
40,blue-collar,married,primary,yes,no,unknown,2,jun,193,-1,unknown,negative
34,technician,single,secondary,yes,no,unknown,2,jun,493,-1,unknown,negative
31,admin.,married,secondary,yes,no,unknown,2,jun,562,-1,unknown,negative
52,management,married,secondary,yes,no,unknown,2,jun,490,-1,unknown,negative
52,admin.,married,secondary,yes,yes,unknown,2,jun,140,-1,unknown,negative
44,technician,married,secondary,no,no,unknown,2,jun,302,-1,unknown,negative
39,management,married,tertiary,yes,no,unknown,2,jun,46,-1,unknown,negative
34,admin.,married,secondary,yes,no,unknown,2,jun,149,-1,unknown,negative
50,technician,married,secondary,yes,no,unknown,2,jun,88,-1,unknown,negative
26,services,single,secondary,yes,no,unknown,2,jun,118,-1,unknown,negative
35,technician,married,secondary,yes,no,unknown,2,jun,426,-1,unknown,negative
35,blue-collar,married,secondary,yes,no,unknown,2,jun,277,-1,unknown,negative
35,blue-collar,single,secondary,yes,no,unknown,2,jun,169,-1,unknown,negative
36,blue-collar,divorced,primary,yes,no,unknown,2,jun,123,-1,unknown,negative
40,management,married,tertiary,yes,no,unknown,2,jun,169,-1,unknown,negative
24,blue-collar,single,primary,yes,no,unknown,2,jun,102,-1,unknown,negative
25,services,single,secondary,yes,no,unknown,2,jun,214,-1,unknown,negative
30,blue-collar,single,secondary,yes,no,unknown,2,jun,572,-1,unknown,negative
31,blue-collar,married,secondary,no,no,unknown,2,jun,147,-1,unknown,negative
52,blue-collar,married,secondary,yes,no,unknown,2,jun,124,-1,unknown,negative
34,management,married,tertiary,yes,no,unknown,2,jun,105,-1,unknown,negative
50,technician,married,secondary,yes,no,unknown,2,jun,171,-1,unknown,negative
38,blue-collar,single,secondary,yes,no,unknown,2,jun,50,-1,unknown,negative
34,unemployed,divorced,tertiary,yes,no,unknown,2,jun,31,-1,unknown,negative
30,technician,single,tertiary,no,no,unknown,2,jun,266,-1,unknown,negative
30,technician,married,secondary,yes,no,unknown,2,jun,163,-1,unknown,negative
34,services,married,secondary,yes,no,unknown,2,jun,304,-1,unknown,negative
37,services,married,secondary,yes,no,unknown,2,jun,469,-1,unknown,negative
54,blue-collar,divorced,primary,yes,no,unknown,2,jun,45,-1,unknown,negative
35,blue-collar,married,secondary,yes,no,unknown,2,jun,249,-1,unknown,negative
36,technician,divorced,secondary,yes,no,unknown,2,jun,85,-1,unknown,negative
26,technician,married,secondary,yes,no,unknown,2,jun,758,-1,unknown,negative
34,blue-collar,married,secondary,yes,no,unknown,2,jun,466,-1,unknown,negative
43,admin.,married,secondary,yes,no,unknown,2,jun,200,-1,unknown,negative
52,management,married,tertiary,yes,no,unknown,2,jun,966,-1,unknown,negative
35,management,single,tertiary,yes,no,unknown,2,jun,430,-1,unknown,negative
30,blue-collar,single,secondary,yes,no,unknown,2,jun,747,-1,unknown,positive
41,blue-collar,married,secondary,yes,no,unknown,2,jun,147,-1,unknown,negative
34,technician,single,secondary,no,no,unknown,2,jun,131,-1,unknown,negative
43,blue-collar,single,primary,yes,yes,unknown,2,jun,541,-1,unknown,negative
29,blue-collar,single,secondary,yes,yes,unknown,2,jun,281,-1,unknown,negative
47,management,divorced,secondary,yes,no,unknown,2,jun,339,-1,unknown,negative
39,technician,single,secondary,yes,no,unknown,2,jun,158,-1,unknown,negative
39,blue-collar,married,primary,yes,no,unknown,2,jun,201,-1,unknown,negative
48,admin.,married,secondary,yes,no,unknown,2,jun,56,-1,unknown,negative
31,blue-collar,married,secondary,yes,no,unknown,2,jun,231,-1,unknown,negative
57,retired,married,secondary,yes,no,unknown,2,jun,91,-1,unknown,negative
50,management,divorced,tertiary,yes,no,unknown,2,jun,146,-1,unknown,negative
34,blue-collar,divorced,secondary,yes,no,unknown,2,jun,187,-1,unknown,negative
34,services,single,secondary,yes,no,unknown,2,jun,269,-1,unknown,negative
36,entrepreneur,married,tertiary,no,no,unknown,2,jun,87,-1,unknown,negative
38,management,married,tertiary,yes,no,unknown,2,jun,221,-1,unknown,negative
32,technician,married,secondary,yes,no,unknown,2,jun,347,-1,unknown,negative
53,retired,married,secondary,no,yes,unknown,2,jun,255,-1,unknown,negative
46,admin.,single,secondary,no,no,unknown,2,jun,71,-1,unknown,negative
30,technician,married,secondary,yes,no,unknown,2,jun,184,-1,unknown,negative
35,blue-collar,single,secondary,yes,yes,unknown,2,jun,276,-1,unknown,negative
49,blue-collar,married,primary,yes,no,unknown,2,jun,41,-1,unknown,negative
39,admin.,single,secondary,yes,no,unknown,2,jun,145,-1,unknown,negative
40,admin.,divorced,secondary,yes,no,unknown,2,jun,424,-1,unknown,negative
38,technician,single,secondary,yes,no,unknown,2,jun,612,-1,unknown,negative
47,management,married,tertiary,no,no,unknown,2,jun,282,-1,unknown,negative
45,blue-collar,divorced,primary,yes,no,unknown,2,jun,159,-1,unknown,negative
41,technician,single,secondary,yes,no,unknown,2,jun,76,-1,unknown,negative
46,technician,married,secondary,yes,yes,unknown,2,jun,117,-1,unknown,negative
48,entrepreneur,married,secondary,yes,no,unknown,2,jun,60,-1,unknown,negative
40,admin.,single,secondary,yes,no,unknown,2,jun,252,-1,unknown,negative
35,blue-collar,married,secondary,yes,no,unknown,2,jun,200,-1,unknown,negative
40,admin.,single,unknown,yes,no,unknown,2,jun,350,-1,unknown,negative
41,technician,married,secondary,no,no,unknown,2,jun,157,-1,unknown,negative
34,management,married,tertiary,yes,no,unknown,2,jun,87,-1,unknown,negative
35,services,married,tertiary,yes,no,unknown,2,jun,312,-1,unknown,negative
45,services,married,secondary,yes,yes,unknown,2,jun,222,-1,unknown,negative
47,technician,married,primary,yes,yes,unknown,2,jun,218,-1,unknown,negative
44,blue-collar,married,primary,yes,no,unknown,2,jun,548,-1,unknown,negative
45,self-employed,married,secondary,yes,no,unknown,2,jun,176,-1,unknown,negative
30,services,single,secondary,yes,yes,unknown,2,jun,335,-1,unknown,negative
34,technician,married,primary,yes,yes,unknown,2,jun,142,-1,unknown,negative
28,blue-collar,single,primary,yes,no,unknown,2,jun,267,-1,unknown,negative
40,services,divorced,primary,yes,no,unknown,2,jun,86,-1,unknown,negative
58,self-employed,divorced,tertiary,yes,yes,unknown,2,jun,129,-1,unknown,negative
44,blue-collar,married,primary,yes,no,unknown,2,jun,322,-1,unknown,negative
35,management,single,tertiary,yes,no,unknown,2,jun,111,-1,unknown,negative
35,blue-collar,married,secondary,yes,no,unknown,2,jun,136,-1,unknown,negative
31,blue-collar,married,secondary,yes,yes,unknown,2,jun,108,-1,unknown,negative
35,blue-collar,married,primary,yes,no,unknown,2,jun,71,-1,unknown,negative
38,admin.,married,primary,yes,no,unknown,2,jun,29,-1,unknown,negative
29,admin.,married,secondary,yes,no,unknown,2,jun,150,-1,unknown,negative
36,management,single,tertiary,yes,no,unknown,2,jun,252,-1,unknown,negative
35,services,single,secondary,yes,no,unknown,2,jun,518,-1,unknown,negative
32,blue-collar,married,secondary,yes,no,unknown,2,jun,42,-1,unknown,negative
33,services,single,secondary,yes,no,unknown,2,jun,140,-1,unknown,negative
33,management,single,tertiary,yes,no,unknown,2,jun,144,-1,unknown,negative
28,services,married,secondary,no,no,unknown,2,jun,303,-1,unknown,negative
38,blue-collar,married,primary,yes,no,unknown,2,jun,171,-1,unknown,negative
44,blue-collar,divorced,primary,yes,no,unknown,2,jun,132,-1,unknown,negative
39,technician,married,secondary,yes,no,unknown,2,jun,288,-1,unknown,negative
53,management,married,tertiary,yes,no,unknown,2,jun,73,-1,unknown,negative
30,blue-collar,married,secondary,yes,no,unknown,2,jun,230,-1,unknown,negative
28,blue-collar,married,primary,yes,no,unknown,2,jun,82,-1,unknown,negative
26,technician,single,secondary,yes,yes,unknown,2,jun,626,-1,unknown,negative
48,unemployed,married,primary,yes,no,unknown,2,jun,345,-1,unknown,negative
58,retired,married,tertiary,yes,no,unknown,2,jun,75,-1,unknown,negative
33,admin.,married,secondary,yes,no,unknown,2,jun,214,-1,unknown,negative
29,technician,single,tertiary,no,no,unknown,2,jun,479,-1,unknown,negative
42,management,married,unknown,yes,no,unknown,2,jun,156,-1,unknown,negative
45,blue-collar,married,primary,yes,no,unknown,2,jun,80,-1,unknown,negative
28,management,single,tertiary,yes,no,unknown,2,jun,204,-1,unknown,negative
54,self-employed,married,primary,yes,no,unknown,2,jun,360,-1,unknown,negative
46,technician,divorced,secondary,yes,no,unknown,2,jun,126,-1,unknown,negative
29,blue-collar,married,secondary,yes,no,unknown,2,jun,267,-1,unknown,negative
59,blue-collar,married,secondary,yes,yes,unknown,2,jun,290,-1,unknown,negative
34,management,married,secondary,yes,yes,unknown,2,jun,136,-1,unknown,negative
36,blue-collar,married,secondary,yes,no,unknown,2,jun,56,-1,unknown,negative
33,admin.,single,secondary,yes,no,unknown,2,jun,32,-1,unknown,negative
35,blue-collar,married,secondary,yes,no,unknown,2,jun,826,-1,unknown,negative
45,services,married,secondary,yes,no,unknown,2,jun,91,-1,unknown,negative
53,blue-collar,married,secondary,yes,no,unknown,2,jun,198,-1,unknown,negative
39,technician,single,tertiary,yes,no,unknown,2,jun,164,-1,unknown,negative
38,housemaid,single,secondary,yes,no,unknown,2,jun,98,-1,unknown,negative
32,blue-collar,single,secondary,yes,yes,unknown,2,jun,53,-1,unknown,negative
