At3,At6,At7,At8,At9,At10,Class
2.1746,-16.0961,9.8325,-7.7148,6.0163,139.723,negative
2.0394,0.8144,-6.9468,5.7574,78.8874,146.763,negative
2.6561,25.5832,11.6885,-3.6973,55.967,43.9642,negative
2.8041,20.3095,24.7243,9.5885,3.713,202.864,negative
2.7589,31.0391,19.2528,5.6373,13.7391,186.985,negative
2.2822,11.6759,19.5069,-5.9067,17.278,338.274,negative
2.7608,41.0504,25.719,-8.0745,2.76,237.452,negative
2.9217,5.7032,22.9087,10.1315,19.8801,169.281,negative
2.7439,-24.1711,-29.2344,-9.4621,43.9162,55.2383,negative
2.1987,14.9756,9.3203,-7.9253,52.36,118.838,negative
2.9865,37.2139,22.6608,18.2677,5.359,144.826,negative
2.4706,30.637,17.4264,17.4762,10.7423,165.406,negative
4.0313,-82.3014,72.13,-29.0426,3.503,302.304,negative
2.9151,14.0798,26.4652,-7.5275,14.6972,180.238,negative
2.9978,17.0699,30.3234,-11.765,8.698,167.1,negative
3.2048,70.6315,65.5715,-13.3125,0.386,207.992,negative
2.5955,8.9796,-7.8221,-7.0297,13.7582,91.8873,negative
2.9621,48.4576,11.9051,-12.1405,13.6362,99.4482,negative
4.2044,103.116,76.0204,-25.6482,1.22,210.778,negative
2.3646,50.5459,-18.8,-3.4992,9.0374,181.501,negative
2.8837,2.875,-13.4913,-11.0505,6.11,200.42,negative
3.876,-82.9839,48.2571,-15.719,1.5824,359.328,negative
3.063,-1.6417,-18.4165,-7.3354,1.0036,178.341,negative
3.3867,13.3262,38.6111,12.3661,10.241,227.379,negative
2.5465,3.5979,17.7038,16.0627,45.454,101.997,negative
2.7774,50.5773,38.3548,16.3403,6.978,130.919,negative
3.3959,-15.812,72.6058,11.8978,1.1324,323.819,negative
3.4512,43.03,67.8894,11.479,10.6894,224.172,negative
2.2188,12.8519,4.3884,7.8762,31.914,147.726,negative
2.9906,19.3852,-22.9758,20.7725,9.5163,177.32,negative
3.1381,12.3637,49.0497,-3.9128,0.461,194.605,negative
3.0792,-84.935,27.3935,12.2755,1.5703,255.374,negative
2.6902,23.7516,87.6339,-7.2335,0.7801,250.242,negative
2.4141,13.1172,-6.6128,4.5553,11.2044,208.744,negative
3.5649,-26.1619,-26.2463,-13.4764,1.825,358.199,negative
3.3498,41.2823,57.4163,-21.3179,2.477,223.414,negative
2.7011,36.8992,30.5255,7.991,6.7752,218.012,negative
2.2833,-12.4814,9.9073,-6.3291,51.112,202.572,negative
3.0441,49.259,37.6472,18.7289,8.201,283.62,negative
2.7447,-131.051,71.1985,-8.0486,0.8956,302.925,negative
3.9569,45.9843,71.4551,13.9737,0.2799,262.251,negative
3.2999,-45.6339,-82.5645,14.312,4.591,295.128,negative
2.3892,16.3374,18.7733,-6.6591,51.144,157.318,negative
3.1987,59.2782,79.2466,-10.8127,6.34,218.901,negative
2.3608,-35.4918,-12.289,-4.3699,16.315,174.214,negative
2.5447,-3.2619,15.1521,10.0745,68.1324,234.56,negative
2.938,14.0632,-22.7371,-10.9111,0.2989,223.827,negative
2.6684,-5.5426,18.9954,-10.4389,7.9478,145.846,negative
3.6258,-58.4457,-26.7678,18.0674,4.6584,396.921,negative
3.022,25.7111,22.9679,-13.6953,4.53,184.47,negative
3.2316,51.4594,51.0709,13.4934,3.9671,207.605,negative
2.4997,10.1979,10.8038,-9.4188,36.551,105.4,negative
2.6906,25.4834,24.4189,10.447,15.5689,190.72,negative
3.3105,-93.2578,20.9643,-6.5174,6.759,270.21,negative
2.6604,14.7364,19.2773,-6.4606,2.124,150.524,negative
3.5158,19.2408,70.827,23.5493,1.576,289.206,negative
3.1874,0.9793,43.4367,-14.4227,0.3113,341.943,negative
2.8689,-48.7893,23.8006,10.5276,4.081,184.962,negative
2.9292,46.1626,29.8447,-11.6154,2.6313,177.111,negative
2.2989,8.9327,20.5025,7.2398,2.681,96.9348,negative
2.6069,-14.6134,16.1367,-13.09,44.853,151.049,negative
2.6493,22.6093,62.4,9.105,0.1321,177.613,negative
2.9408,20.4114,29.5839,9.544,2.6896,157.832,negative
2.3253,-14.8618,4.6115,11.6942,25.658,140.294,negative
2.549,12.9578,12.4334,7.1315,25.4801,89.3021,negative
2.9501,9.5988,31.0955,7.6056,3.764,158.301,negative
2.3334,-27.3154,-10.8733,-7.5809,15.8492,64.6895,negative
2.6191,-20.0983,-17.5151,-7.1259,31.413,194.368,negative
2.4306,25.9603,11.3088,8.5799,2.3661,207.886,negative
2.1351,-14.2679,6.0922,10.3619,2.5667,144.364,negative
2.5237,-17.6225,-13.8865,13.0794,2.558,238.888,negative
3.3516,34.1361,33.509,-22.1787,6.0236,154.749,negative
2.2636,9.3925,11.4899,-10.1253,40.449,80.5489,negative
3.0598,-41.0354,48.3128,-18.3897,6.3073,295.655,negative
2.2227,2.5232,-7.3054,-6.8686,11.4165,186.816,negative
2.4843,-0.1722,12.1835,6.5381,16.0043,232.436,negative
4.1425,49.6948,74.1526,22.5753,2.217,216.879,negative
2.2742,0.937,-13.1833,8.7253,29.712,162.037,negative
2.7608,0.69,-5.2808,6.7573,9.397,150.068,negative
2.4691,-14.102,-17.0104,-8.0801,5.448,167.441,negative
2.2553,-2.3181,8.3368,-6.6033,79.697,154.535,negative
2.3909,-3.3729,7.3418,7.9732,14.894,129.857,negative
2.7423,18.1858,32.7001,-10.3823,9.772,135.875,negative
2.4014,-3.2111,4.3181,-8.4619,46.6417,199.281,negative
2.5933,15.3664,11.7305,-11.462,4.914,151.572,negative
3.0149,-7.4779,45.3766,-12.8951,10.02,226.162,negative
2.2956,-10.5069,-19.7376,4.5985,37.8541,136.774,negative
2.3747,-17.0286,-17.382,-5.2847,35.542,130.182,negative
3.411,-26.2959,31.4793,-15.9937,0.936,313.477,negative
3.8051,50.714,58.899,16.888,2.4615,237.506,negative
2.6665,-21.0756,-28.2104,11.8885,2.2136,189.058,negative
3.4596,81.8702,48.5886,14.4011,8.1299,186.715,negative
4.1184,-184.113,75.1862,-20.5491,0.252,303.584,negative
2.499,88.9073,49.5727,-11.0169,1.209,208.951,negative
2.3201,-10.7185,-20.5018,-9.209,23.452,192.441,negative
2.9969,-72.4177,-32.9045,22.1207,9.023,270.844,negative
2.5798,5.7992,5.1252,-13.6706,79.591,84.5551,negative
2.6096,-8.1308,-23.988,-3.9532,5.2595,174.842,negative
2.1222,16.4275,-9.8675,9.0917,16.29,147.314,negative
2.5478,-93.4655,44.0583,-10.9633,11.365,249.228,negative
2.9836,-45.5277,69.2272,-12.5623,11.45,295.343,negative
2.5058,26.193,44.5276,5.0292,21.804,252.729,negative
3.718,30.1836,35.9114,-22.0688,3.1991,88.1379,negative
3.1062,69.796,43.4352,11.8562,2.103,228.688,negative
2.1055,-24.635,-9.5293,-6.3384,23.036,172.23,negative
2.924,27.2941,30.2703,-19.4122,3.29,266.947,negative
2.6866,10.1851,22.5587,-10.3842,10.878,225.025,negative
2.5065,10.4631,3.4829,9.9496,27.041,195.417,negative
2.9571,5.3992,63.8301,-10.5364,1.253,250.862,negative
2.3324,-2.3333,5.9175,7.4085,65.558,197.513,negative
2.9717,29.1389,-7.0886,10.2942,20.3344,86.0919,negative
2.3988,11.9173,20.5853,-6.2059,8.907,150.846,negative
2.0881,-15.4693,8.1816,-10.5727,4.555,143.005,negative
3.0147,22.5436,40.8734,-12.915,3.7613,160.278,negative
2.5263,16.1047,-19.0498,-13.7879,6.9421,154.084,negative
2.7821,-3.7371,20.2131,-14.0048,6.5,241.092,negative
3.3059,65.3485,66.7547,8.4497,0.738,195.837,negative
3.2002,-16.3625,-44.7336,2.456,2.8444,229.148,negative
2.0986,-15.0376,4.2909,11.7179,84.6315,111.695,negative
2.3909,-40.9821,-25.8559,13.4106,17.7959,215.424,negative
3.0594,51.7194,76.8033,-9.8085,5.633,154.979,negative
2.1717,19.5499,16.4665,-6.2893,10.167,97.8958,negative
2.8579,-36.8339,40.5554,-16.2243,4.885,294.535,negative
3.1402,69.452,23.7428,12.6999,0.8053,189.467,negative
2.9175,67.2909,40.1999,6.3825,2.6457,232.763,negative
2.4857,25.2371,14.1903,5.9376,36.675,137.007,negative
4.1322,43.2948,89.1063,-26.9751,3.081,252.784,negative
3.1133,2.8118,-11.6282,-15.5647,5.5697,170.239,negative
2.4886,22.9626,32.073,-10.6266,25.98,165.046,negative
2.2068,12.3217,19.5864,9.1503,72.274,201.773,negative
2.8817,8.238,23.0309,-9.2055,16.104,187.594,negative
2.1383,-28.6911,-11.0853,0,26.188,235.482,negative
2.4306,-8.4249,-19.4875,-5.3051,22.9883,146.813,negative
2.4472,35.0821,18.4226,11.4589,7.418,141.289,negative
2.3918,-6.3139,-14.9162,10.8198,11.8733,114.856,negative
2.6812,-13.7499,-21.9973,15.5144,3.1075,193.811,negative
2.5569,6.6768,-14.2513,-14.6756,70.2428,228.945,negative
2.4314,22.3976,17.2276,3.3865,8.4594,205.518,negative
3.2633,12.1422,68.1582,14.9842,3.5078,165.9,negative
2.7037,18.561,-21.6917,-12.3915,1.7477,200.989,negative
2.8834,3.3338,-64.5845,13.6248,30.337,109.979,negative
2.7756,44.8047,22.0735,-5.736,16.463,180.038,negative
2.3149,3.0328,23.0202,-7.4159,19.258,141.67,negative
3.5792,-90.5895,87.8003,21.8651,1.916,271.032,negative
3.237,21.0825,23.2203,19.2448,4.526,260.518,negative
3.2845,14.1404,38.0266,-11.9225,7.2741,116.695,negative
2.3683,-24.4026,-12.4316,-10.57,0.075,209.655,negative
3.6607,-77.0352,-63.0946,-20.3967,1.133,365.289,negative
2.9393,52.4806,68.707,15.7506,21.0501,276.77,negative
3.3775,70.3727,77.1431,-22.517,7.4539,173.836,negative
2.2,14.2853,-4.9732,11.0286,47.048,34.5555,negative
2.1569,-14.7113,6.7743,10.7389,28.2782,223.592,negative
3.0195,29.0729,53.8111,9.4898,3.865,245.561,negative
2.2672,22.0481,18.4537,-11.1982,24.0767,181.767,negative
2.5563,-17.5915,14.6437,-13.0021,32.534,121.942,negative
2.9542,56.9822,36.1669,10.3845,1.5342,164.41,negative
3.2377,-68.3614,40.0072,21.4527,0.8402,350.413,negative
2.6785,33.2758,27.5985,10.6734,3.234,192.009,negative
2.8283,11.1412,-17.8042,-7.4451,48.4993,37.7511,negative
3.1974,-5.7776,43.5539,-6.9806,11.448,212.561,negative
2.5563,37.8238,-29.1678,9.2132,8.007,117.052,negative
3.0332,-102.499,56.8561,-20.3582,1.922,319.086,negative
3.1902,-60.2678,41.3896,13.6109,5.284,229.022,negative
3.0833,35.107,22.5906,13.9966,3.906,232.353,negative
3.2642,-1.3763,76.8995,12.1729,0.949,339.391,negative
2.2625,16.6042,17.7574,4.9065,4.267,73.8729,negative
2.6048,-10.8604,-14.3725,-9.1651,66.6354,122.289,negative
2.4314,-29.0561,11.2712,-3.7516,21.6049,237.156,negative
2.667,27.1514,19.5702,-9.3572,31.0402,102.389,negative
3.6204,18.7943,22.8315,-10.2198,14.608,201.924,negative
3.3333,-56.7903,-80.6057,-17.8709,7.388,271.107,negative
4.3727,15.9239,85.2481,-32.5634,1.5862,248.83,negative
2.3927,19.7412,26.6413,-6.4333,13.4176,130.073,negative
3.0228,-95.6297,51.029,-28.5963,9.643,329.541,negative
2.8794,-82.0302,35.7096,19.3531,2.1067,278.049,negative
2.792,65.1644,90.659,-16.2792,49.689,41.6894,negative
2.5944,16.5826,15.3732,9.7668,3.3499,256.847,negative
2.4556,0.549,-2.548,-9.8238,63.2473,188.014,negative
3.568,58.7155,51.7478,14.1674,2.4729,189.106,negative
2.317,0.4466,6.0898,-10.3751,53.718,172.753,negative
2.7566,-0.2109,-33.1858,-12.5149,3.443,196.863,negative
2.4713,41.7939,27.4707,9.0442,11.566,92.967,negative
3.7112,-90.6991,79.5038,-20.8092,3.266,250.797,negative
3.0392,117.449,-46.446,11.1028,4.664,247.552,negative
2.8979,-25.6625,-23.6669,8.8249,50.944,61.9598,negative
2.6556,-81.191,38.6814,14.2198,2.6299,248.256,negative
2.4683,3.9076,-8.6159,6.0436,31.5053,190.221,negative
2.8205,8.7576,69.3864,-13.1041,39.579,252.475,negative
2.1508,20.809,14.0899,5.5322,78.236,166.472,negative
3.2221,5.489,58.0511,13.3581,8.6684,173.19,negative
2.0986,-15.0141,8.3864,8.8695,67.814,122.773,negative
2.7585,-15.2974,35.9781,21.9156,7.3695,344.488,negative
2.8293,-77.8216,28.2398,-8.4376,3.973,263.894,negative
2.7642,-53.2459,17.078,21.3696,4.6106,213.971,negative
3.745,40.7773,46.2678,-15.1825,1.963,199.619,negative
2.3802,19.36,20.1849,11.552,38.5604,68.1625,negative
2.635,-0.5521,21.9019,-8.3026,1.8909,215.623,negative
2.5051,10.1254,13.5262,-5.4373,14.662,228.967,negative
2.9983,-6.3434,28.8756,11.7644,4.2187,187.793,negative
2.7551,7.156,-24.0317,-10.3888,20.1401,167.218,negative
2.639,-25.4291,12.7094,-11.6604,25.139,171.163,negative
2.0473,-25.3255,-7.4102,-6.2623,47.4731,195.113,negative
2.6117,3.552,16.857,-15.2213,83.6202,60.9289,negative
2.1987,15.1961,13.0024,9.2513,46.9182,47.0187,negative
2.8606,24.7647,41.727,-10.5124,9.14,233.918,negative
2.9258,39.5815,26.9197,-10.3591,16.5236,190.811,negative
2.9987,-6.2596,26.39,-17.8173,26.688,100.975,negative
3.1438,-67.8031,64.5172,-20.2588,3.0461,262.858,negative
3.3742,-37.9283,63.1791,26.3966,0.916,291.276,negative
2.9564,90.0719,20.9841,11.9137,2.973,221.133,negative
2.6299,3.3366,23.0898,-16.6961,73.17,43.7272,negative
2.4786,24.9965,19.9731,-11.1524,5.3152,129.722,negative
2.9172,39.0087,-17.6336,8.2197,2.705,194.672,negative
3.0569,21.528,35.1855,6.8249,1.784,259.624,negative
2.7868,-18.9937,15.9023,-6.9179,4.379,215.582,negative
3.0695,12.6959,66.5833,-16.6057,2.1148,268.769,negative
4.276,53.6271,73.2952,-31.8463,1.96,287.767,negative
2.5058,8.5614,-12.4211,-9.9938,2.8735,188.798,negative
2.2553,30.6864,22.0444,-6.6302,11.0535,135.396,negative
2.2978,20.213,12.4298,-2.0513,57.9071,171.83,negative
2.5575,8.6338,18.1957,14.5208,31.06,230.924,negative
2.4281,24.2779,-19.4808,-5.2155,39.776,182.201,negative
2.8195,-155.943,75.7713,8.9403,0.485,204.625,negative
2.1538,-14.9658,7.3404,-10.6825,22.118,46.7654,negative
2.6243,2.1093,18.9767,5.9243,25.4166,90.719,negative
2.3253,-1.331,9.8102,5.5702,23.99,186.33,negative
2.2405,-14.9529,-19.5206,-6.3874,57.4577,25.4976,negative
3.4076,73.8494,104.504,-11.9749,0.7867,261.046,negative
2.4764,9.7825,16.9651,12.9885,9.256,113.409,negative
2.7214,-17.146,-10.5734,-6.6204,28.4823,121.781,negative
2.7853,18.5147,-19.4021,18.5193,11.418,200.435,negative
2.2967,21.2603,12.0872,-3.725,0.3676,177.142,negative
3.1324,16.7531,-46.1802,-14.3551,6.8413,346.746,negative
2.5434,19.0188,16.9082,13.6121,34.9593,242.353,negative
2.7612,-27.303,21.465,-8.5269,8.163,268.679,negative
2.4586,25.6177,21.2675,-9.4823,4.7156,155.869,negative
2.6981,-39.198,-23.2521,-14.0537,2.1841,195.196,negative
3.4157,-22.8017,-59.6391,9.4467,1.2007,358.277,negative
2.3284,-2.9509,-14.1617,12.0075,17.627,163.859,negative
2.9829,22.455,56.0984,7.8091,11.1946,189.489,negative
2.7097,4.7791,21.3706,7.6462,6.304,210.963,negative
2.5545,11.5538,10.908,-11.6139,33.326,39.5942,negative
2.2636,-5.615,11.6404,3.7875,24.1032,214.355,negative
2.9151,22.1723,36.917,-11.158,26.547,150.167,negative
2.1055,22.1123,13.4576,-6.1738,15.343,159.758,negative
3.1581,36.6737,54.0013,17.0658,10.262,243.656,negative
2.2718,-7.0831,17.3553,10.4123,19.0444,191.434,negative
3.1326,-46.6915,53.0248,-16.8357,1.2422,283.646,negative
2.8017,-13.13,-24.8278,-11.5002,12.3857,200.256,negative
2.5977,-13.5348,-10.3792,5.492,2.8878,145.375,negative
2.9786,-13.4388,50.8119,12.2418,1.38,248.061,negative
2.5611,-5.7111,16.1787,-11.0063,17.9992,249.174,negative
2.2799,13.6919,4.3486,11.0363,13.1938,196.47,negative
2.1658,-14.087,6.3577,-9.4473,60.204,98.9831,negative
2.3936,-9.5216,-14.7146,9.8316,57.6366,17.8339,negative
3.5178,0.8677,55.2096,16.7187,0.026,362.528,negative
2.5237,8.0848,-10.2841,8.4111,27.4515,145.155,negative
2.2672,5.1895,-16.8994,-10.6724,23.2813,110.329,negative
2.7431,14.0188,22.3758,-15.2657,85.3717,121.695,negative
2.7997,-24.688,56.0385,18.7347,5.421,317.828,negative
2.2279,-10.4635,-14.3059,-3.8066,43.9124,183.667,negative
2.3766,8.1281,-15.6172,-3.5703,37.8225,189.645,negative
2.4393,5.8582,16.2187,7.512,14.76,164.816,negative
2.4265,32.4648,-24.6124,3.9519,11.053,214.467,negative
3.3384,-14.7829,81.6437,25.5043,0.443,346.398,negative
2.3181,-6.3786,17.9514,8.6957,72.539,123.258,negative
2.9159,-29.4628,-10.2001,11.1693,7.295,176.706,negative
2.9692,-48.2052,-40.5965,12.9533,4.377,311.433,negative
2.3971,-11.1968,-5.9458,7.7056,26.0698,194.077,negative
2.5051,12.9614,19.839,-16.5257,23.211,108.462,negative
2.2541,-3.2591,17.0888,-0.4564,37.454,128.165,negative
2.4646,12.1954,22.2017,-7.5632,13.097,151.687,negative
2.9183,10.9323,-25.8211,16.4121,5.1931,276.676,negative
3.0147,-115.494,67.8687,-9.7501,2.3402,245.899,negative
2.9425,20.1941,24.0314,23.5645,21.9634,129.021,negative
2.3424,-11.4103,-11.2916,-4.5861,9.668,171.046,negative
2.4175,32.1893,-15.2217,15.3199,58.5536,75.0135,negative
2.7063,31.8659,-15.4914,-13.7831,3.1547,188.017,negative
3.3761,53.0492,57.4498,9.7108,1.8256,211.71,negative
2.0846,-15.7575,9.0043,9.8003,8.7191,122.255,negative
2.4836,-2.9115,11.1418,7.4341,54.9825,168.84,negative
2.8987,23.594,63.4413,11.7228,7.3061,221.951,negative
3.4002,-53.2658,69.2391,-20.8604,5.0251,275.476,negative
2.8724,22.1049,21.8924,-21.9609,28.8991,122.023,negative
3.4876,20.6576,17.2156,-13.3205,19.335,153.969,negative
2.4541,-27.9552,-26.0441,-5.0775,8.9499,200.299,negative
2.9428,-21.7541,-36.2719,8.0652,4.2278,175.441,negative
3.0927,45.37,51.8585,-26.3901,9.9658,167.654,negative
2.8543,-51.9041,-42.359,-11.2523,0.951,309.663,negative
3.1754,-100.407,-25.5243,12.1691,7.052,241.245,negative
2.179,2.944,-15.3123,9.1891,20.293,138.349,negative
2.8754,25.7677,10.4355,16.7342,8.741,236.09,negative
2.8136,-27.9393,-19.3772,-12.745,2.969,181.585,negative
2.3493,35.1417,19.8454,-12.3719,34.3833,232.907,negative
2.437,0.0227,-9.5704,-8.3252,22.3975,159.558,negative
2.8768,-7.9589,-25.5485,-19.5919,38.508,128.806,negative
2.1089,-2.5678,11.5485,-1e-04,19.732,76.9504,negative
2.5792,49.912,13.2049,-11.7252,13.131,142.52,negative
2.3233,-15.7928,9.6501,-5.1802,78.178,154.367,negative
3.514,-62.4741,-51.18,-13.6786,4.914,279.627,negative
3.4736,-69.0678,51.8924,6.9457,1.6503,260.79,negative
3.6453,33.8395,-50.0945,-15.7033,0.0881,374.934,negative
2.1658,-2.2636,8.9972,-5.0596,20.5231,217.088,negative
2.3233,14.5388,-15.1356,-5.1963,35.913,58.932,negative
2.3522,8.341,-18.1926,9.4454,19.4135,143.283,negative
2.6835,17.2794,15.1165,14.8169,34.2026,232.04,negative
2.1021,22.6715,12.7983,-6.2222,24.7311,142.054,negative
2.5353,34.1354,36.8926,-12.7068,3.9303,171.382,negative
2.2355,-24.3193,-8.913,-1.9442,5.5012,158.267,negative
2.7067,36.4891,13.5748,-8.8946,9.2923,144.682,negative
2.5647,-73.038,30.1439,-8.2635,5.7357,269.479,negative
2.5752,7.5774,15.7639,10.1974,8.363,186.179,negative
3.016,96.9428,42.99,-11.9179,0.256,263.831,negative
2.2889,6.3241,-15.855,1e-04,42.589,191.957,negative
2.2082,14.4768,-2.7238,-11.6297,27.106,197.264,negative
2.4273,25.5613,14.7661,-4.7076,5.044,105.338,negative
2.9312,-45.8181,-28.365,13.4594,19.5495,158.094,negative
3.3201,4.3986,26.1013,-11.8125,0.1593,186.851,negative
2.4654,15.967,-19.0187,9.5695,24.1621,195.012,negative
2.5434,4.4722,16.7559,-10.9533,56.2,99.1448,negative
2.3118,21.3388,10.3645,6.4011,63.7649,116.62,negative
3.555,-82.4338,-52.7944,-22.2398,0.192,398.806,negative
2.3927,-23.2459,-10.5806,1.7216,0.055,184.6,negative
2.567,8.3885,-10.1203,9.6012,29.6658,42.5905,negative
3.3266,58.1815,94.1508,-12.0276,14.203,269.319,negative
2.5871,5.0547,-21.7933,6.1834,23.351,183.392,negative
2.1931,23.2508,18.9791,-10.3254,10.7152,174.583,negative
2.3434,14.997,-13.7489,-15.501,19.429,176.246,negative
2.6762,19.1209,37.185,-20.3293,22.3488,199.27,negative
3.2675,53.6572,30.1101,-6.3227,3.1548,191.114,negative
3.7561,-81.2995,63.6223,-9.7485,1.975,260.012,negative
2.7864,6.761,29.8761,-13.3109,18.229,130.371,negative
2.5353,39.4151,6.6349,5.2675,13.894,194.725,negative
2.1861,-21.6507,-13.8203,-6.0421,29.71,179.219,negative
2.6758,2.6627,12.5653,15.0875,15.0673,106.2,negative
2.49,-5.7087,18.4502,-8.7745,0.4206,160.912,negative
2.2923,12.3711,-7.6712,-5.4745,41.669,110.649,negative
2.5676,-7.5413,23.8201,11.3714,11.9419,179.686,negative
2.9472,5.2304,27.5241,9.8785,30.388,79.3781,negative
2.6207,-14.9359,18.244,-10.6951,18.962,192.04,negative
2.6201,9.2515,36.2718,10.2705,15.3551,88.8168,negative
3.5842,44.1364,87.0097,-17.1034,4.8624,230.557,negative
2.7593,-28.4596,-26.5504,7.1605,54.262,37.9877,negative
2.5752,-24.7794,-12.5485,-4.2098,73.681,118.054,negative
2.6585,34.582,38.3681,-11.3898,0.8496,171.977,negative
3.3715,-28.2982,65.1788,13.6436,1.909,302.01,negative
3.2621,10.8064,21.9136,-8.4777,12.2838,88.133,negative
2.738,-0.3479,-19.9146,-10.5905,30.1103,161.725,negative
2.7723,12.8834,24.3136,1.7449,1.76,150.329,negative
2.5599,24.2044,-18.1754,9.3761,12.4655,153.212,negative
2.3191,10.8589,14.1999,-12.6365,27.221,174.004,negative
2.7271,35.3808,28.1979,11.4743,13.5225,137.777,negative
2.4749,33.8939,16.3239,4.938,10.347,240.523,negative
2.6642,-34.5744,24.2542,-14.7438,9.152,226.916,negative
2.5729,-20.3501,-14.1416,-8.0312,19.703,110.646,negative
3.4689,57.3711,59.1282,-11.9687,5.1684,206.875,negative
3.4166,70.1731,62.872,-19.1166,3.953,225.511,negative
2.3149,-2.8991,5.0062,-4.2669,66.1517,160.953,negative
2.8756,-102.368,89.134,-13.3961,14.5582,231.659,negative
3.146,-98.8176,83.1887,-20.333,4.8351,241.207,negative
2.7105,-32.9483,-21.6516,10.1676,7.371,235.9,negative
2.6604,35.1217,25.8056,-10.9382,6.1287,143.96,negative
3.6055,57.7414,69.8347,-12.333,1.513,224.814,negative
2.2122,-0.1748,3.3504,5.654,5.9071,156.575,negative
2.938,58.975,29.5543,16.4347,30.919,226.986,negative
2.6946,27.6417,19.5369,5.7024,11.496,208.413,negative
2.3375,-14.2595,-14.8024,-5.7512,19.2145,138.77,negative
2.7934,11.3692,10.7197,16.8285,30.8085,74.2206,negative
2.6712,-20.2767,-23.8588,-6.8231,55.9291,188.155,negative
2.8639,42.0576,24.3458,-10.9927,20.583,221.496,negative
3.2783,25.8035,58.9969,-13.194,1.5496,292.209,negative
2.4175,-16.52,-4.3311,6.4784,78.2299,175.389,negative
2.9811,18.9428,26.5156,16.5628,18.0501,213.502,negative
2.8943,-91.6127,68.9069,-16.7183,0.933,248.854,negative
2.6758,57.1446,-29.7525,15.0303,2.912,244.237,negative
3.3153,-10.0504,59.0903,16.3661,12.18,286.97,negative
2.7368,54.8597,-29.6006,2.5925,4.2358,237.302,negative
2.836,80.6544,62.7348,20.6297,2.3494,230.46,negative
2.6085,-9.881,-12.9304,-6.6867,24.204,116.231,negative
2.2028,-3.0091,12.5464,-1e-04,37.3872,128.363,negative
2.798,7.3695,24.4292,-12.4856,23.4357,151.181,negative
2.2055,-21.1249,-13.795,5.571,6.208,137.344,negative
2.4166,-70.1741,20.7189,-11.2107,8.8813,271.059,negative
2.64,37.3792,30.6402,-6.7504,2.975,168.353,negative
4.2939,-40.7656,72.674,-37.6948,0.217,287.088,negative
2.3345,8.7448,-17.4441,-10.7656,14.4,203.949,negative
2.5231,5.0132,16.9284,-11.748,28.351,95.1335,negative
2.0512,-15.4934,7.2461,11.1791,67.1488,234.242,negative
3.4651,30.7493,74.5319,10.3423,4.884,218.029,negative
2.6345,-20.3719,-15.006,8.1704,58.335,101.027,negative
2.5484,-25.3063,20.7747,11.1,53.0609,186.501,negative
