At1,At3,At4,At6,At7,At8,At9,At10,Class
20.0115,2.0588,0.7162,-0.7875,6.4702,5.3292,44.067,34.8095,negative
77.5425,3.3981,0.2803,-46.965,71.7929,11.6612,0.075,283.187,negative
15.7183,2.2742,0.633,-0.9802,3.5205,6.6075,16.332,161.059,negative
66.0687,2.9643,0.2823,-50.6715,-43.5782,-12.3356,5.369,280.998,negative
37.7305,2.6508,0.2749,35.2062,23.0671,-20.1952,31.436,233.711,negative
25.7902,2.317,0.4627,-13.7917,13.6434,-15.1651,22.684,101.92,negative
17.5926,2.2175,0.6182,1.7766,15.3561,-11.0044,34.553,159.92,negative
76.1909,3.5078,0.1068,-117.196,48.078,-19.0207,1.64,242.437,negative
31.0616,2.3531,0.5233,14.1348,14.9342,7.4413,34.976,123.11,negative
41.8044,2.7348,0.2468,72.225,-22.3472,17.6023,22.3263,122.32,negative
77.6918,3.5261,0.1954,-43.3672,65.5969,36.4114,3.9967,297.998,negative
28.8362,2.4786,0.4552,-23.7812,-16.2585,-8.6529,7.4925,159.247,negative
37.7771,3.3648,0.2236,29.8161,-15.9668,-12.1117,0.8021,196.855,negative
19.6379,2.1538,0.7649,3.394,-10.0917,-4.7269,80.2685,129.528,negative
45.0186,2.8848,0.3325,4.0297,45.8469,7.1707,8.59,141.561,negative
64.542,3.3389,0.1467,75.7622,42.5985,17.6999,1.967,241.639,negative
25.8414,2.5927,0.4138,10.0019,19.5856,-13.5796,26.1088,63.177,negative
21.5488,2.0774,0.7113,22.8609,12.9205,6.4543,23.9321,108.52,negative
24.9251,2.4401,0.4791,14.6797,-17.1593,5.6988,12.174,119.474,negative
47.2337,3.2439,0.2144,17.0072,-33.2638,-13.45,3.5641,213.792,negative
75.4045,3.4087,0.1178,68.7596,60.9121,12.1566,13.77,230.517,negative
37.1967,3.2235,0.2062,29.6163,18.7062,13.6322,10.3638,138.16,negative
29.9045,2.7202,0.4724,18.9963,28.622,7.155,2.9967,173.984,negative
86.291,3.6349,0.1833,-64.51,82.9791,19.5049,1.581,296.75,negative
23.2204,2.1287,0.7807,-23.9774,-16.5585,-1e-04,74.3282,188.887,negative
49.0724,2.9238,0.2872,9.35,22.821,9.1958,11.24,197.569,negative
19.8537,2.4298,0.4758,2.6021,-11.2684,-10.9321,41.838,211.925,negative
18.7977,2.4241,0.5198,-12.7123,-17.6937,-12.031,38.1018,57.3645,negative
34.2512,2.3589,0.5821,21.3696,21.6899,5.6587,43.554,134.486,negative
12.787,2.0473,0.7265,-15.1619,5.3573,-11.5712,72.426,126.472,negative
63.1254,2.8762,0.3311,-69.8622,49.6986,-21.2178,6.9492,293.428,negative
58.6792,3.2076,0.2709,33.4313,51.1059,6.8846,14.967,269.606,negative
18.6982,2.3971,0.5251,-20.5662,-17.8466,6.8823,14.281,168.012,negative
61.7387,3.1075,0.2217,62.3235,54.7415,-18.7104,5.861,290.023,negative
19.9774,2.4099,0.6809,0.5164,-12.105,-7.1817,3.2309,137.584,negative
13.2138,2.1629,0.7904,-13.3897,-5.6901,11.0011,58.386,187.154,negative
59.4407,2.9734,0.3424,56.1404,52.1499,-12.1136,5.836,252.49,negative
39.4299,3.0477,0.2751,5.4314,18.0685,-10.9443,0.04,187.888,negative
90.9977,3.1348,0.2309,6.6861,64.3091,-21.9481,0.1023,368.258,negative
16.7909,2.3032,0.5821,0.4105,-4.0309,4.6424,15.7723,162.458,negative
84.5887,3.8822,0.1407,-105.724,70.4339,16.3673,3.6433,293.895,negative
110.58,3.4465,0.1431,-84.4895,86.7907,25.1029,9.6984,249.128,negative
26.8132,2.4976,0.3752,31.0507,24.4633,17.1262,33.5185,117.734,negative
94.7591,3.3961,0.1189,-98.4056,57.7795,-11.8856,6.005,243.483,negative
17.2132,2.3927,0.5587,-1.3684,6.4231,5.4112,36.0888,127.75,negative
13.0364,2.0986,0.757,-14.4047,5.7719,-10.8707,89.9026,139.852,negative
24.0767,2.6449,0.4077,5.8016,17.7936,-9.4849,32.3979,167.256,negative
94.1916,3.0932,0.1614,74.7954,70.4419,-26.1439,9.5567,284.916,negative
41.2575,2.9923,0.2209,-7.1115,-22.9775,-13.0627,2.555,233.09,negative
20.7262,2.3865,0.4723,-16.7841,-9.4132,-5.5527,14.549,190.537,negative
32.6311,2.4082,0.3984,24.8993,14.7668,-11.6975,14.8675,224.409,negative
32.5446,2.7007,0.2809,20.1811,16.7055,11.6652,12.117,175.518,negative
33.6985,2.736,0.3214,11.6386,20.1723,15.9402,3.9292,236.628,negative
22.5238,2.3541,0.6239,-28.6544,11.6377,-7.5322,22.9198,199.423,negative
37.3585,3.0713,0.1986,-15.1977,-29.0838,-20.513,86.5709,51.7327,negative
12.9497,2.2028,0.7962,11.5501,8.112,-8.174,54.7684,188.21,negative
44.7114,2.7785,0.3297,13.0163,25.7086,-10.464,2.715,179.333,negative
28.8686,2.4322,0.4732,-37.302,-10.1044,8.7948,26.025,165.532,negative
20.3243,2.2878,0.6134,-13.4457,-18.9212,2.2947,41.763,40.9099,negative
53.6076,3.4549,0.168,13.2162,48.0292,-12.2793,1.853,179.499,negative
66.8895,2.372,0.5223,58.3367,56.1996,-15.8224,11.3951,191.26,negative
105.264,3.6546,0.1805,-33.9941,78.1311,19.6724,5.8936,328.714,negative
22.3636,2.1399,0.5362,-3.5835,16.6461,-8.5049,5.6931,163.934,negative
53.8621,3.1123,0.2811,40.1308,53.498,9.8433,16.64,224.619,negative
13.2147,2.1917,0.791,-13.3571,-5.7816,-10.9879,58.2994,187.181,negative
60.0416,2.8392,0.2578,-102.003,37.1624,-7.5732,2.7873,259.734,negative
31.9699,2.7275,0.3446,-23.5935,20.3419,-7.6615,44.373,131.319,negative
45.8873,3.0925,0.2667,-62.7271,25.2934,13.4505,4.521,279.283,negative
94.0405,4.07,0.1071,35.6285,80.7777,-21.468,2.148,273.855,negative
25.1648,2.5315,0.4588,-22.0675,-13.2826,8.1814,2.0137,127.799,negative
23.2631,2.5514,0.4888,-7.8166,-18.2899,-14.6323,4.1919,199.525,negative
90.1763,2.6021,0.5025,-106.492,-54.2293,11.1199,1.523,410.94,negative
43.3537,2.7271,0.3205,10.1423,-37.4404,10.3213,17.749,114.828,negative
56.9476,2.8791,0.3461,59.1264,45.6703,12.8284,1.819,240.921,negative
37.5814,2.6048,0.3801,-58.7195,27.0547,-8.2296,5.933,149.744,negative
20.1937,2.1508,0.7279,1.9021,-8.9312,5.4875,45.009,115.806,negative
19.4386,2.4541,0.6151,23.4671,13.2628,-19.1985,58.159,125.414,negative
12.867,2.1414,0.722,-14.8022,8.3638,6.7735,42.694,214.914,negative
27.9249,2.2148,0.5793,10.1629,-5.3507,-3.2343,31.265,165.977,negative
22.8824,2.243,0.5314,-24.5527,-18.0838,10.0962,15.91,170.332,negative
24.6723,2.4548,0.4456,5.5508,15.9039,18.0809,52.307,139.857,negative
27.651,2.8222,0.2696,13.9912,12.4708,-9.64,23.851,71.6871,negative
12.976,2.3865,0.7639,12.3762,5.9192,4.0378,0.764,168.262,negative
18.4882,2.3191,0.4556,-11.2724,-17.9824,-11.0063,53.4984,113.38,negative
44.7735,2.9948,0.2298,4.5047,39.2384,19.1623,5.092,192.522,negative
20.6085,2.2455,0.5852,10.969,19.5445,8.5657,27.234,131.877,negative
67.7932,3.0607,0.2165,30.6521,64.2621,17.9046,6.105,276.753,negative
84.1527,3.2015,0.3408,-37.8943,-71.2491,-9.6222,2.3306,302.097,negative
99.0827,2.9996,0.2292,90.2689,79.8381,-12.2651,7.7732,131.033,negative
24.0954,2.2989,0.603,25.4443,17.9618,-10.6985,0.788,192.399,negative
82.258,3.321,0.159,38.6357,89.8179,-15.4092,10.429,270.598,negative
89.9213,3.1212,0.2262,-149.742,93.1635,31.8631,8.3626,333.855,negative
35.9532,2.9373,0.2819,31.1459,30.8355,29.4537,31.2271,183.571,negative
23.8725,2.3444,0.6697,28.033,-8.6348,-8.9284,9.027,159.382,negative
16.7429,2.2967,0.6515,3.8052,-7.5574,-7.7123,20.2043,144.856,negative
22.7386,2.6064,0.5446,-5.0726,-16.2333,6.2894,58.6846,76.8758,negative
85.6371,3.4044,0.199,-35.8247,35.4987,21.9631,1.2469,325.385,negative
76.6657,3.0276,0.2572,-59.9645,54.625,-16.0764,0.436,270.166,negative
25.2997,2.9004,0.3308,23.7771,18.9769,-16.1827,3.762,141.225,negative
101.82,3.3921,0.2056,104.651,98.1002,14.55,3.648,260.535,negative
94.7218,4.1226,0.0802,25.8007,78.4474,17.5828,1.676,252.039,negative
43.6702,2.9167,0.2617,20.9315,43.5221,11.4343,6.903,231.242,negative
37.2778,2.847,0.2432,17.5744,8.2563,14.9139,8.195,95.0646,negative
69.8894,3.3709,0.1933,-3.1744,-54.3042,10.3124,0.225,234.945,negative
37.1859,2.7745,0.3227,-25.403,-28.8158,-15.4702,5.3784,171.716,negative
76.6097,4.0844,0.1027,53.6165,67.8896,15.3138,1.3794,217.528,negative
63.7042,2.9757,0.3099,57.6633,42.7026,-9.255,4.6486,239.087,negative
24.0201,2.451,0.5416,-11.0494,-21.1455,4.5174,6.311,228.221,negative
55.2401,3.2,0.2265,-57.1064,40.7969,20.7366,8.2751,270.904,negative
68.9088,3.3161,0.1657,56.9762,57.051,11.8513,0.7358,266.31,negative
46.5588,2.5391,0.5058,46.2978,33.6985,12.273,11.03,166.51,negative
34.7049,2.7118,0.3068,18.8845,24.4809,16.7615,16.679,135.966,negative
161.278,2.9159,0.233,107.855,162.46,14.6187,5.6891,225.22,negative
38.3982,3.0434,0.2633,40.9529,20.903,-9.374,6.941,223.71,negative
44.8892,2.5815,0.3958,40.6298,-13.8512,-4.9309,15.1543,196.302,negative
25.7288,2.5723,0.415,1.9492,23.5596,6.7967,27.1409,207.386,negative
42.6468,3.0338,0.2044,48.208,19.207,-15.1967,10.6136,182.326,negative
22.6234,2.7037,0.4273,-4.5947,-14.2326,4.1224,3.197,183.014,negative
27.2918,2.4571,0.349,24.583,25.5889,11.701,17.5042,202.691,negative
21.4296,2.5397,0.4214,12.5933,-10.7423,11.901,12.4053,251.585,negative
52.0784,3.4468,0.1258,19.7963,38.9315,18.2938,5.802,140.33,negative
21.9177,2.2405,0.5517,-3.6236,16.4387,7.5575,46.642,157.678,negative
65.4492,3.3339,0.1873,63.2575,48.282,-12.0008,2.304,245.647,negative
20.9063,2.4541,0.4288,-16.9266,-6.9811,-8.9833,42.3501,194.225,negative
21.9664,2.5459,0.5491,20.5225,21.2193,3.4783,7.388,187.286,negative
20.7386,2.5334,0.5593,12.1392,17.8583,6.5028,29.934,147.634,negative
61.1326,3.2777,0.22,24.4899,67.0374,10.0337,6.887,233.925,negative
13.1462,2.1055,0.7686,-14.7806,3.2397,11.7943,55.1153,240.779,negative
29.8203,2.6075,0.358,4.9431,-15.6367,-10.7675,17.7272,200.326,negative
12.8702,2.1156,0.7356,-15.1147,6.0869,11.4866,83.1822,123.036,negative
98.0245,3.5637,0.1797,36.9658,95.7514,7.1044,1.447,270.99,negative
36.6443,3.2578,0.2441,28.7896,26.9221,-13.9805,4.5447,133.012,negative
18.7822,2.1987,0.5506,-23.5141,-9.8662,-2.1102,61.8767,170.276,negative
25.9963,2.6702,0.3825,4.6758,16.9803,10.872,85.2337,46.9963,negative
62.1786,3.1726,0.2426,-111.246,42.8062,-6.6647,2.553,230.019,negative
38.229,2.5308,0.3711,-56.5835,20.3266,-10.0589,3.7101,101.977,negative
30.7902,2.7304,0.294,0.2203,-17.2674,-4.4696,27.942,64.0094,negative
47.6672,2.5999,0.3769,46.9321,41.3074,-10.1776,9.11,156.599,negative
33.4997,2.6258,0.3101,0.5451,-21.9975,14.4993,24.9095,230.422,negative
27.2296,2.7585,0.3714,13.7829,21.6176,10.4868,2.0627,116.776,negative
18.1879,2.2672,0.5946,1.2658,-6.9371,6.2268,6.3162,105.825,negative
29.4333,2.4955,0.3898,-26.6349,-23.0879,-7.1125,32.312,38.7584,negative
41.6134,3.1356,0.3505,-46.4207,-26.7427,-13.3061,18.278,284.594,negative
35.6496,3.299,0.2301,-4.2112,26.1309,-12.1886,2.205,97.4906,negative
40.9857,2.6395,0.289,-24.2172,-27.7517,-12.7613,12.949,83.667,negative
33.6677,2.641,0.3909,-26.1721,-18.3079,-5.6615,6.971,182.721,negative
54.2506,2.5832,0.4308,51.2813,56.5119,-9.7843,0.029,130.162,negative
57.5381,3.3137,0.2093,33.3659,63.0951,-18.6801,15.563,133.939,negative
40.0572,2.4893,0.3468,-10.8714,26.2948,9.4323,17.8954,205.21,negative
65.9033,3.1472,0.2252,56.452,60.6612,7.2997,1.308,243.808,negative
59.8099,3.7199,0.1511,25.0223,49.3329,-14.5647,1.0275,174.979,negative
23.5813,2.1477,0.7687,24.2345,16.6562,-1e-04,12.5074,239.929,negative
87.8482,3.2122,0.1798,54.1671,105.081,-34.1853,15.2606,157.194,negative
32.9572,2.3766,0.437,-3.135,-15.6034,-16.0488,21.1247,162.2,negative
19.2373,2.1761,0.5467,-26.8638,12.2527,-17.0072,56.8865,78.3783,negative
29.1545,2.6679,0.449,-25.4581,-13.112,-8.6614,24.7086,154.872,negative
25.3267,2.5496,0.3977,-18.4885,14.7904,5.3284,81.0686,53.8159,negative
79.5318,2.7675,0.2886,56.1853,61.0039,17.8268,3.2801,272.398,negative
53.0154,2.9348,0.222,28.6887,42.2906,-8.9204,2.8825,254.145,negative
35.4974,2.7675,0.4048,34.6276,26.5913,-7.2684,17.915,229.756,negative
61.2981,2.7563,0.3681,66.8466,44.085,-13.2788,21.895,202.806,negative
28.7643,2.2175,0.5515,10.3282,-7.2343,3.0541,6.445,206.629,negative
66.8196,2.7202,0.4952,-43.2633,-53.7621,-25.5689,6.014,317.868,negative
22.7815,2.4362,0.4982,-14.2836,-9.3635,13.0939,3.0779,141.562,negative
21.1753,2.5735,0.5501,6.4292,16.7017,-13.972,76.2728,175.262,negative
22.3115,2.5711,0.3839,24.2233,-8.7335,-13.1112,13.895,157.112,negative
27.6178,2.3021,0.4738,7.3108,19.5239,7.6898,69.004,50.4708,negative
87.1434,2.7024,0.4087,-83.9072,64.1095,11.6992,7.3785,278.506,negative
34.9763,2.5694,0.4609,19.3426,17.0663,6.0541,8.539,178.831,negative
26.3904,2.2601,0.6099,-10.3885,-15.4233,4.6756,9.8612,257.509,negative
88.3759,3.5153,0.1264,86.4346,74.494,-17.7714,8.2753,205.976,negative
39.4235,3.1144,0.2551,16.0841,34.2025,15.7066,8.6997,152.976,negative
33.9768,2.7642,0.3408,3.7503,24.2362,10.7984,71.4495,43.6149,negative
56.7107,2.749,0.221,-20.0571,-33.8718,-4.3812,2.489,162.538,negative
50.1521,2.382,0.361,-66.4702,-24.763,8.4541,2.6206,219.911,negative
26.567,2.8176,0.3227,11.1595,15.0154,8.5459,12.3055,226.567,negative
88.1057,3.4716,0.1921,82.4004,87.4095,-15.7864,5.5776,263.62,negative
92.7062,2.8822,0.223,-170.772,78.0131,10.9458,0.9333,228.686,negative
36.8621,2.7896,0.3539,19.526,30.4941,-7.6983,14.4244,157.392,negative
67.8366,3.346,0.1506,37.8857,71.0032,-10.6167,21.3936,144.225,negative
54.733,2.695,0.3047,38.366,47.9121,-4.6043,6.381,174.53,negative
52.1044,2.9523,0.3248,29.9876,52.6747,-7.3971,5.8345,263.582,negative
52.3766,2.7372,0.2344,74.6848,40.4711,-3.6452,8.8454,230.038,negative
62.8276,3.0118,0.2297,-63.9242,51.1932,-17.7335,9.401,299.582,negative
28.3396,2.2175,0.5636,-8.3458,-15.8779,1.7177,35.715,138.106,negative
26.1687,2.7308,0.3178,4.1295,-18.4828,4.8895,64.571,166.01,negative
12.8721,2.1156,0.728,-14.853,8.1961,8.6555,43.7132,77.6975,negative
25.2213,2.4409,0.4348,-17.8855,-16.3947,-6.3854,7.247,150.287,negative
34.5605,2.6395,0.4312,14.9886,24.5061,7.337,6.123,145.628,negative
16.1144,2.3096,0.6961,-3.2083,1.745,8.9517,79.763,196.851,negative
31.6769,2.5617,0.3841,28.5514,28.6597,14.8882,64.622,226.045,negative
84.9312,3.548,0.1665,-61.5873,66.5324,14.9757,1.1373,268.919,negative
18.6247,2.1875,0.5844,-22.4409,-11.0143,3.7287,35.4935,131.329,negative
41.4947,3.5532,0.2126,-2.2167,11.9584,11.5529,5.0887,185.47,negative
33.6195,2.757,0.273,-3.4119,31.5837,15.3934,31.8731,103.945,negative
75.3228,3.5093,0.2,-41.819,64.9894,-15.9761,1.216,319.543,negative
21.4317,2.2923,0.602,20.3214,19.8107,-11.3014,28.035,152.367,negative
48.9681,2.6444,0.3379,35.9557,38.9598,-7.4103,12.422,157.251,negative
81.0143,3.2455,0.1886,-67.8454,56.6289,18.1783,0.3176,293.048,negative
19.0602,2.437,0.5155,0.6113,7.7209,-8.9728,9.3668,129.31,negative
22.996,2.3054,0.5594,-13.3852,-14.2164,-7.3609,9.5881,201.05,negative
52.6825,3.0261,0.2081,-0.9688,38.5699,-12.3256,2.3692,180.639,negative
51.7656,3.578,0.1601,38.2446,39.4275,14.3551,7.6181,197.258,negative
29.2419,2.3909,0.4593,21.2664,-17.9436,-10.6449,3.426,170.813,negative
84.9009,3.801,0.1978,-104.019,-54.1429,26.7647,1.419,384.328,negative
37.6527,2.7771,0.2723,-19.1202,20.2691,-6.791,74.6315,144.118,negative
83.8164,3.143,0.2158,-66.8379,-56.8565,-18.7808,2.173,292.918,negative
31.4905,2.7738,0.3249,2.3236,16.4636,-7.2886,16.575,167.5,negative
25.7304,2.7235,0.3554,22.7901,-19.2298,9.1168,3.8417,153.401,negative
39.3646,2.8055,0.3756,15.5438,26.6207,-15.2482,19.4174,155.325,negative
22.0016,2.2945,0.5787,23.5414,17.9852,10.7335,29.348,155.428,negative
21.6421,2.2122,0.6258,21.8239,18.7207,11.2487,45.9906,127.847,negative
40.2341,3.0362,0.2042,56.4132,-20.9438,-16.2614,6.2066,223.564,negative
21.6617,2.3711,0.5745,2.91,-15.6132,6.0877,37.428,202.869,negative
25.9645,2.4814,0.462,-18.9623,16.0433,-7.6253,19.8739,136.037,negative
46.6663,3.2398,0.2245,30.8924,28.351,-12.2564,3.1992,197.599,negative
30.817,2.6561,0.415,1.3366,24.8213,-10.6264,34.5966,99.5598,negative
28.2195,2.6133,0.4312,1.1911,27.1142,-3.1397,12.214,196.942,negative
90.1049,3.1608,0.2272,69.0797,92.7354,23.146,14.047,277.043,negative
19.6892,2.2109,0.7877,0.1846,-3.6483,0,59.9239,120.092,negative
35.996,2.6955,0.4032,14.0089,34.9611,9.7797,23.739,116.789,negative
33.3772,2.5993,0.405,-5.5574,-11.8225,11.8099,9.2004,174.63,negative
17.6381,2.5441,0.5486,-2.4099,11.5819,4.9912,64.3998,188.867,negative
12.8548,2.2867,0.8165,-10.7293,-9.3624,-8.5784,73.8778,99.625,negative
76.2706,3.4125,0.2077,42.4767,72.7309,6.9765,7.539,230.045,negative
39.2466,3.1817,0.2468,16.6391,26.7323,5.3645,18.4082,165.523,negative
63.805,3.4746,0.175,44.1231,51.4361,-18.4904,0.1897,240.845,negative
26.1326,2.5211,0.3524,20.9308,-17.7381,-6.7491,32.28,167.964,negative
29.4876,2.7927,0.3336,35.0454,10.6867,8.2457,1.379,142.494,negative
77.2321,3.1315,0.1869,80.1682,82.7555,-12.8192,6.987,200.019,negative
81.174,3.2466,0.2397,-43.6995,72.5212,16.9084,2.569,287.038,negative
35.6831,2.6675,0.3548,6.2623,16.0812,-5.2938,14.018,172.176,negative
83.738,3.6126,0.2172,10.0435,43.1094,-29.1398,1.4349,371.197,negative
23.8533,2.692,0.372,-4.1573,19.8561,14.2618,46.859,123.296,negative
28.5888,2.7097,0.2888,8.2922,17.8939,-12.0483,12.747,113.893,negative
12.7273,2.1804,0.7129,-15.5745,8.9228,9.5077,35.694,204.895,negative
18.9069,2.5205,0.5792,-7.0648,16.3617,3.3348,50.2541,132.657,negative
45.0286,3.0779,0.2608,-9.0442,-12.8998,13.0118,11.8623,168.228,negative
39.3421,3.0118,0.2453,18.0725,20.3496,-18.3023,1.8662,197.644,negative
41.0916,2.4224,0.4726,-51.456,-10.4886,4.5228,10.8662,158.72,negative
40.7319,2.7771,0.279,46.362,-25.7537,13.3908,4.584,243.29,negative
24.9352,2.5804,0.4021,4.4842,-15.0055,-8.7697,15.753,138.647,negative
18.7096,2.5283,0.4267,4.7676,-12.0674,6.8848,49.4271,170.946,negative
44.7045,2.5694,0.3396,43.7368,26.4849,-9.9351,13.3324,195.209,negative
31.7333,3.216,0.2347,3.9603,28.327,-17.6719,35.2665,85.5493,negative
21.5656,2.2201,0.5723,3.4724,-16.0468,7.0316,63.735,86.392,negative
18.4204,2.3345,0.6667,19.7633,13.2696,-5.4272,33.3598,183.597,negative
20.2006,2.4661,0.5162,16.4123,16.8542,7.1931,9.9206,119.783,negative
87.3122,3.672,0.1986,-41.5705,47.773,-13.7868,1.902,358.097,negative
82.1936,2.8567,0.3032,-90.5016,52.5605,11.8929,0.5325,271.086,negative
117.783,2.6781,0.3274,-195.988,108.425,-12.4734,4.6097,292.307,negative
87.4915,3.3165,0.1375,50.0257,91.366,20.7408,6.481,215.939,negative
20.9469,2.1319,0.7823,-18.3706,-17.1936,-6.1023,65.694,124.276,negative
53.2936,2.7763,0.4017,57.3811,45.0169,3.0146,4.709,176.269,negative
102.934,4.0231,0.1131,51.4017,83.3996,-23.4473,0.5982,321.169,negative
24.0493,2.7093,0.3652,16.6564,3.8872,-13.6286,89.5011,68.119,negative
61.1429,3.3858,0.2061,13.7515,56.1704,13.197,7.998,247.101,negative
88.5821,3.3989,0.1525,-39.6185,74.6123,52.1147,3.144,289.22,negative
28.5902,2.2279,0.5385,12.6579,6.5323,-3.3153,3.2759,143.659,negative
112.173,2.6107,0.3235,71.251,105.051,-13.9673,13.0126,281.1,negative
28.9911,2.6488,0.4467,19.4993,-12.3821,11.4288,6.3297,246.6,negative
91.2684,2.9509,0.2598,-16.4729,74.1245,-10.498,6.4844,249.345,negative
77.8656,3.5645,0.2129,48.0801,79.9021,11.5384,1.775,314.071,negative
97.0232,3.2253,0.269,-18.1672,58.1563,-16.9043,2.8669,343.473,negative
29.6407,2.9619,0.3504,8.1711,15.4728,-7.9063,26.1855,191.574,negative
37.1464,3.3506,0.2502,2.7761,28.1556,-12.9581,1.705,78.1894,negative
34.9461,2.7528,0.2809,-25.8633,-21.3331,-20.7199,82.8542,158.252,negative
19.4413,2.1351,0.7839,-4.4407,10.8056,-4.2641,27.318,137.048,negative
21.3145,2.3454,0.4515,-29.9256,9.2222,-9.3692,13.2097,207.403,negative
29.4757,2.6069,0.5142,9.356,30.8968,-15.4773,12.3834,90.0854,negative
25.6901,2.6753,0.4562,-0.5427,13.471,9.2902,37.165,123.714,negative
37.9953,2.5916,0.356,43.0104,27.3013,-14.3472,10.0049,223.025,negative
78.4084,2.9201,0.3846,-14.5098,-32.7912,-15.9201,5.6934,327.214,negative
45.0948,2.9963,0.2602,-3.6668,13.9027,10.8361,4.361,179.202,negative
21.6948,2.0846,0.6996,24.7572,9.5118,-6.5457,23.451,84.0671,negative
29.1293,2.5855,0.4727,-16.3392,13.1921,-12.8523,24.9145,176.901,negative
26.2768,2.4362,0.4212,-12.6384,7.3769,-13.9195,75.6791,105.591,negative
38.5073,2.8494,0.2348,28.823,17.7287,14.5938,25.519,60.2772,negative
22.1643,2.2765,0.5926,15.8231,18.9287,5.5689,21.283,116.737,negative
53.6432,3.2208,0.2358,-11.5965,40.1842,-4.5304,2.6359,226.537,negative
83.3164,3.2398,0.2073,-46.6311,70.4124,17.6231,2.39,294.692,negative
70.8315,3.3197,0.2227,81.8166,69.0231,19.2635,10.385,248.983,negative
25.2747,2.415,0.6846,-15.3589,-15.7221,6.2533,38.741,113.628,negative
24.0671,2.29,0.5897,26.3017,15.7777,-7.3955,21.05,202.08,negative
77.537,3.3195,0.2314,-45.7388,78.6207,-10.8984,0.9581,284.693,negative
34.1382,2.2405,0.5977,-40.3451,-17.199,0,2e-04,139.655,negative
34.8534,2.5353,0.5306,-49.8274,21.7595,3.1,1.207,280.666,negative
41.2342,2.695,0.4137,15.5992,34.1892,-10.0278,4.2209,123.023,negative
34.8054,2.6594,0.3242,27.3065,21.024,-30.5988,0.9214,253.581,negative
27.5367,2.3664,0.5161,11.3526,21.7574,4.372,12.596,85.9899,negative
32.2232,2.4955,0.377,-8.7485,24.4939,5.144,7.226,150.414,negative
48.2055,3.1973,0.2673,33.8679,30.3054,-13.2184,4.199,273.879,negative
14.6095,2.2989,0.6834,0.7501,3.4973,-7.9362,21.3448,222.205,negative
32.8734,2.8831,0.3063,12.5519,20.3134,9.6089,7.6229,163.69,negative
50.7517,3.3698,0.1579,29.4191,-13.981,14.7461,6.392,211.238,negative
36.1456,2.9775,0.2791,10.6422,24.1048,13.9788,6.6443,149.081,negative
27.0631,2.3233,0.4371,-41.1647,17.1037,-6.4295,59.5071,95.7948,negative
101.59,3.4678,0.1502,32.0957,77.2265,15.3875,1.192,306.838,negative
20.7584,2.1703,0.5878,-6.1072,17.4334,-8.0842,66.17,150.943,negative
20.8491,2.316,0.6039,2.7306,-14.7746,-7.6769,65.8518,25.6525,negative
89.3625,3.7911,0.1584,-38.1788,67.0231,-25.5998,5.2442,291.305,negative
27.4977,2.5623,0.3288,0.5659,-20.8497,13.6905,76.155,42.2426,negative
34.664,2.6454,0.3914,11.6629,28.1683,8.6285,0.3188,170.336,negative
33.8872,2.5786,0.4011,-31.4705,20.0251,-8.7236,4.107,203.121,negative
63.7085,3.3946,0.1165,33.4749,51.8604,21.4838,28.387,179.017,negative
44.7307,3.1472,0.29,-65.1894,41.0094,-10.7131,5.1233,264.806,negative
21.4397,2.485,0.5696,13.4978,-14.2692,-6.2677,84.1039,221.567,negative
101.142,4.0228,0.1156,-115.796,75.5754,28.4664,3.0978,306.068,negative
20.1082,2.1746,0.7759,21.6425,12.8318,5.2305,15.288,127.573,negative
21.5836,2.243,0.56,-21.6466,-19.3165,-10.2306,8.279,195.988,negative
25.2454,2.4814,0.4455,-22.9779,-6.2972,-7.9618,32.442,160.568,negative
33.7391,3.1558,0.2627,17.2517,-11.2511,15.7315,9.976,215.296,negative
35.3788,2.541,0.4719,17.6442,19.5194,9.732,3.7685,137.491,negative
18.299,2.1303,0.5333,-0.4039,5.0114,-4.4594,45.2655,146.91,negative
34.3084,2.4969,0.4299,-35.7422,25.3377,7.4421,3.927,122.989,negative
25.142,2.404,0.5404,-6.0245,-26.1279,7.5803,62.969,176.699,negative
25.8327,2.4224,0.5142,8.1699,-11.2529,-2.8244,3.7148,167.192,negative
