At3,At8,At9,At10,Class
2.9892,-13.6334,3.8937,254.67,negative
2.2492,6.879,14.781,243.176,negative
2.8497,10.6464,28.5766,102.235,negative
3.2694,16.3078,7.9764,213.973,negative
3.4648,10.6587,2.123,226.712,negative
3.0894,9.0218,4.2321,255.514,negative
2.8862,-10.556,9.3363,263.241,negative
2.9112,7.79,5.956,176.953,negative
2.1629,6.687,79.998,155.696,negative
3.5227,27.474,15.7003,182.666,negative
3.3503,-25.6806,5.5282,346.176,negative
2.2625,-4.739,16.044,199.603,negative
2.5472,-5.4731,16.859,243.209,negative
3.221,15.227,6.769,158.461,negative
2.3811,4.4044,12.969,211.29,negative
3.1552,13.5758,17.331,153.031,negative
2.9814,-16.5339,7.8899,195.593,negative
2.4065,7.3487,8.7272,235.852,negative
2.4464,8.761,0.534,143.031,negative
2.4771,-12.5583,15.7031,109.533,negative
3.1635,11.5621,0.343,234.499,negative
3.5616,19.4485,3.9174,210.517,negative
2.541,-9.1364,5.723,150.479,negative
2.2648,3.908,3.5371,202.387,negative
2.6212,-13.432,35.001,170.008,negative
2.5198,-11.7698,75.2845,216.205,negative
2.798,9.3391,10.3,67.121,negative
2.2718,8.4402,42.7312,165.199,negative
2.7955,20.884,14.9066,224.871,negative
4.3649,23.6269,3.726,303.839,negative
3.799,22.5111,0.3308,267.293,negative
2.2833,-2.4139,48.896,199.29,negative
2.8782,9.3551,17.537,206.47,negative
2.2625,7.2225,88.6483,167.322,negative
3.0592,-19.8748,8.075,173.969,negative
2.5218,7.9734,38.922,81.2325,negative
2.4354,5.5949,48.384,33.1645,negative
3.1447,4.0103,8.5051,144.383,negative
3.2598,29.0911,0.558,265.44,negative
2.4579,7.3278,53.449,155.257,negative
2.2109,5.0347,12.325,178.732,negative
2.4298,4.8201,14.45,121.874,negative
2.6566,-9.2373,41.428,122.403,negative
3.5101,12.4887,2.622,263.818,negative
2.7505,15.2668,0.685,132.66,negative
2.7033,11.1359,41.034,185.909,negative
2.1889,11.0248,88.4375,97.0711,negative
3.2703,12.4564,3.2846,225.711,negative
2.8573,18.3962,8.56,183.421,negative
2.0233,10.9531,46.2009,147.754,negative
3.0911,-3.8995,7.4076,214.866,negative
2.7308,-7.7317,19.7833,202.754,negative
2.0394,5.4482,48.746,113.817,negative
2.5826,13.9648,73.0349,71.9308,negative
2.7969,-12.1978,19.1036,252.635,negative
2.8727,-6.9839,0.625,257.231,negative
3.1087,-10.6384,5.402,291.997,negative
3.6205,19.1961,44.927,29.3704,negative
3.2398,14.9646,3.6733,212.525,negative
2.636,12.1599,10.136,139.708,negative
2.4257,6.3671,9.9943,80.425,negative
2.5587,12.8829,14.818,193.449,negative
3.1857,7.824,2.068,128.144,negative
3.3714,-10.4765,0.3079,291.047,negative
2.7889,15.3258,30.2907,187.106,negative
3.3241,16.8853,15.898,163.736,negative
2.8149,14.3703,30.129,74.0943,negative
2.7462,-9.3821,49.195,157.769,negative
3.3523,-9.9476,0.4645,277.977,negative
2.4683,6.6919,15.4667,228.32,negative
3.5624,10.8849,3.1014,198.382,negative
3.0695,-23.9536,3.367,204.735,negative
2.248,-3.8845,23.221,126.32,negative
2.5821,-17.0771,38.491,138.55,negative
3.3409,10.3738,3.2837,257.543,negative
3.1276,-11.0657,2.2453,202.902,negative
2.7097,12.8331,19.0525,206.032,negative
2.5092,10.9173,7.3378,190.024,negative
2.909,-14.7205,10.7449,247.604,negative
2.3883,-4.9977,89.4684,43.8685,negative
2.4878,8.6107,4.6888,207.77,negative
2.5308,4.643,15.7149,207.349,negative
2.4108,-13.0964,20.0785,148.957,negative
2.5804,-12.4221,48.194,235.365,negative
2.3829,-8.5164,6.4218,180.482,negative
2.894,-9.0215,78.04,99.6224,negative
2.5752,-5.8701,19.496,241.328,negative
2.4175,9.6084,51.793,156.841,negative
2.1717,-11.84,37.9872,194.578,negative
2.6955,21.0792,1.775,121.056,negative
2.3324,-5.9985,42.667,71.222,negative
2.8901,-7.7744,16.96,108.821,negative
3.3969,10.2588,1.139,203.657,negative
2.8837,4.1555,1.6435,233.249,negative
2.1508,10.9724,45.726,199.697,negative
3.2604,-9.7943,58.6756,66.47,negative
2.4691,-14.6811,23.8051,147.502,negative
2.6898,13.8813,3.436,113.746,negative
2.9647,16.6767,6.3884,194.697,negative
3.0737,19.6189,7.1658,126.571,negative
2.9261,-18.1552,19.5075,205.005,negative
2.1538,0,6.6607,223.985,negative
2.8552,-12.3898,45.0788,230.115,negative
2.8748,19.0259,20.5966,139.299,negative
2.2095,6.5579,42.016,69.1981,negative
3.6012,17.0847,1.0298,273.41,negative
2.2565,-12.5983,48.416,368.443,negative
3.3192,-24.5269,4.01,332.472,negative
2.9661,-14.6201,6.372,239.169,negative
2.6325,-16.0911,70.3212,6.6852,negative
3.3259,-20.3598,9.842,203.809,negative
3.1893,14.9975,1.2138,313.803,negative
2.2601,5.3336,43.8882,230.192,negative
2.5159,-10.852,18.5084,122.292,negative
2.3953,-11.1947,38.404,114.82,negative
2.6117,-7.9116,9.703,230.14,negative
2.8887,15.2859,16.6313,138.91,negative
2.8642,13.3701,60.9026,53.0291,negative
2.3334,6.1669,8.393,260.875,negative
3.2717,15.9506,6.168,228.349,negative
2.8777,-9.3872,18.185,133.799,negative
2.4533,-6.5686,8.8517,124.125,negative
2.4997,19.0801,33.009,129.388,negative
3.9318,-13.4819,1.9366,214.966,negative
3.0366,-17.5968,6.7787,291.256,negative
2.8119,7.3867,5.5843,173.65,negative
3.1057,18.1707,3.906,175.097,negative
3.1316,-18.0344,3.0013,270.933,negative
3.2015,-11.5716,1.338,265.832,negative
3.1273,7.8542,21.8794,92.7433,negative
2.281,-4.3507,11.3678,189.22,negative
2.7955,-4.8856,4.529,243.331,negative
2.3502,11.1305,23.725,182.808,negative
2.5302,-18.8533,24.9945,202.762,negative
2.6385,16.0214,14.6597,183.362,negative
3.746,-16.8476,2.649,349.252,negative
3.3631,20.8147,4.5424,351.061,negative
2.7304,-13.7872,2.257,281.088,negative
3.8644,16.9368,0.9648,234.79,negative
2.6826,-11.6708,9.5808,126.349,negative
3.58,-24.0957,1.088,402.724,negative
2.3692,-4.9178,13.853,129.811,negative
2.3664,6.9817,1.334,113.778,negative
3.2536,10.6204,3.048,302.136,negative
2.7118,-13.9255,8.789,256.883,negative
2.9605,11.4176,1.2879,138.887,negative
2.2999,7.1373,13.5641,121.658,negative
2.525,6.0916,30.869,145.548,negative
2.2368,11.5249,75.648,109.751,negative
2.6707,7.573,7.225,169.761,negative
2.3811,7.4325,34.432,162.542,negative
2.3971,5.6128,15.6504,221.256,negative
2.3589,-3.085,4.6487,182.365,negative
2.699,17.4655,8.7606,242.73,negative
2.2095,2.9612,47.57,224.052,negative
3.1948,12.6827,7.1523,192.665,negative
3.7012,14.8584,1.29,220.227,negative
2.827,18.4048,32.615,141.254,negative
2.3483,-4.854,53.2443,168.416,negative
3.1543,12.6088,10.4946,241.118,negative
2.0626,0,7.5002,114.916,negative
2.1688,6.2385,29.3485,237.31,negative
2.4609,-8.3981,9.201,237.578,negative
3.0243,9.4851,3.27,187.85,negative
2.3345,-10.6024,59.423,166.275,negative
2.6561,-9.6262,13.47,135.828,negative
2.499,10.3267,4.7392,220.476,negative
2.9001,6.5129,9.053,202.271,negative
2.5539,8.3232,71.5113,172.217,negative
2.2553,-6.5917,55.708,190.647,negative
3.9618,-21.9577,5.6722,395.404,negative
3.3754,17.7623,2.8681,335.726,negative
4.2653,-22.7102,1.727,286.572,negative
2.3043,7.0586,14.296,93.5727,negative
2.8663,-4.1388,5.354,140.17,negative
4.3656,28.5217,6.803,263.303,negative
2.4691,-8.7076,13.2241,164.167,negative
2.4609,6.0364,13.7763,182.081,negative
2.6232,-8.9275,15.514,218.712,negative
2.3856,-3.7756,18.9558,198.012,negative
2.5315,5.3671,1.3587,166.04,negative
2.5496,-2.5673,0.373,154.539,negative
2.954,10.4519,6.9302,157.559,negative
2.1717,0.0807,0,194.374,negative
3.2679,-17.8527,25.0566,98.3879,negative
2.5775,8.7399,31.0008,122.632,negative
2.2504,10.8308,8.5828,145.832,negative
3.0197,-14.2453,7.146,179.398,negative
3.4519,-15.4451,0.746,202.581,negative
2.4191,-9.3301,11.2053,80.5603,negative
2.8624,-14.5466,4.9786,132.009,negative
2.3454,5.9111,66.9996,166.353,negative
2.8491,-14.0151,0.8225,233.127,negative
2.3444,-3.486,13.4966,184.773,negative
2.2418,6.7722,20.956,152.285,negative
2.5145,12.0976,10.885,170.054,negative
2.437,6.1279,36.1365,133.698,negative
2.2856,-8.4202,2.323,113,negative
2.4778,8.1622,34.0607,191.028,negative
2.2911,-8.8085,64.629,187.411,negative
2.7435,9.1987,7.3063,182.836,negative
2.8564,17.7811,3.196,356.486,negative
3.091,1.9932,5.0911,339.606,negative
2.7451,-10.5546,61.037,201.23,negative
3.7549,-18.3947,4.054,215.109,negative
3.125,5.7906,1.6831,167.454,negative
2.1287,-7.5549,15.001,172.745,negative
2.3531,-7.5553,32.9272,146.984,negative
2.9814,16.1363,3.3652,306.276,negative
2.7139,-9.3134,0.624,220.899,negative
3.4092,-91.3485,25.1567,53.4596,negative
2.6826,5.9216,33.4715,146.912,negative
2.4005,-12.2526,15.228,43.9121,negative
2.3936,4.7478,4.5583,133.906,negative
3.0088,10.5025,6.929,172.232,negative
2.8774,-14.3924,32.224,63.9582,negative
2.6637,2.49,16.456,139.8,negative
2.5955,8.3117,20.288,153.273,negative
3.0801,19.4958,5.0421,194.707,negative
2.3212,-7.5157,42.146,148.972,negative
2.2028,5.5324,55.157,195.712,negative
2.1538,-3.535,47.866,121.739,negative
2.4631,-7.1803,31.3026,148.187,negative
2.596,-17.118,64.4501,264.133,negative
2.4224,12.4322,0.557,98.4508,negative
2.7126,13.993,2.954,220.417,negative
2.4807,-11.0756,12.1452,146.281,negative
3.6383,26.1325,4.3045,290.341,negative
2.4232,-8.0923,1.107,166.863,negative
2.723,-12.7858,29.901,105.593,negative
4.0832,-37.2355,0.131,315.834,negative
2.6817,-13.2545,8.419,225.83,negative
2.1629,-11.7061,59.2402,227.049,negative
2.6977,11.9333,26.888,177.247,negative
3.0149,-15.8542,4.65,159.414,negative
2.2175,-9.3651,0.1406,105.88,negative
2.9782,10.7004,4.73,204.761,negative
2.1673,-4.7014,27.001,233.389,negative
2.6551,-14.2018,7.946,153.304,negative
2.4338,-7.7301,15.518,174.213,negative
3.4634,-8.1593,5.352,269.141,negative
2.8719,-4.3376,4.201,243.22,negative
3.6499,-12.0556,1.0564,244.837,negative
3.5075,26.1025,1.4909,256.102,negative
2.6415,-9.5772,31.784,200.42,negative
2.3962,-16.9919,49.0547,128.287,negative
2.723,-12.1098,2.7746,79.8198,negative
4.1179,6.9091,3.5362,261.867,negative
2.3502,4.8182,27.1728,230.51,negative
2.9845,13.448,72.786,121.01,negative
2.1189,-6.0435,83.6972,117.178,negative
3.763,29.2276,0.7519,283.959,negative
2.8293,-7.8945,0.6526,180.176,negative
2.372,13.1314,85.4955,157.854,negative
3.4248,6.7782,1.333,249.994,negative
2.7101,12.6842,55.3614,45.2255,negative
3.2002,-4.7512,0.7289,229.847,negative
2.6604,11.2924,49.512,128.384,negative
3.0952,15.827,1.5526,243.358,negative
3.2053,-7.915,12.316,212.208,negative
2.9607,11.1832,73.467,18.578,negative
2.3086,-12.3468,36.429,159.491,negative
3.0812,24.3361,28.845,117.723,negative
2.7164,-14.6888,10.225,194.631,negative
3.4098,13.6345,0.9013,347.427,negative
2.7396,12.7907,25.3978,55.5818,negative
2.8136,9.219,9.8822,102.65,negative
3.3536,-27.4914,14.071,190.174,negative
2.4241,2.4849,39.1323,289.353,negative
2.5717,10.1324,2.748,163.526,negative
2.1931,-5.1431,5.508,197.854,negative
2.7206,13.2448,4.6448,154.078,negative
3.7144,19,1.216,291.139,negative
3.2262,-13.9844,2.152,240.61,negative
2.1414,-11.2249,76.277,149.275,negative
2.7143,11.6648,3.214,147.738,negative
2.6304,-12.1548,12.565,179.351,negative
3.2877,-19.2851,21.841,221.083,negative
3.1407,4.1885,0.386,193.943,negative
3.1518,-11.1183,3.8163,199.788,negative
2.5705,8.6243,29.1506,196.1,negative
2.3444,3.6807,46.9743,144.217,negative
3.0658,15.5226,29.984,115.601,negative
2.3314,-12.5021,14.9007,96.8673,negative
2.2565,-1e-04,28.019,110.61,negative
4.1525,-42.6672,2.266,287.722,negative
4.4051,33.2061,0.465,304.129,negative
3.0346,11.1799,1.0892,167.862,negative
2.2292,-5.6667,56.8745,114.58,negative
2.8686,-13.077,4.5251,189.404,negative
3.3899,30.5279,1.8268,385.738,negative
2.3444,-3.472,15.576,57.7603,negative
2.4771,5.9907,60.424,135.619,negative
2.5563,-8.4457,22.822,128.797,negative
2.8842,16.703,8.261,265.915,negative
2.1917,10.4849,80.7484,163.041,negative
2.3997,-7.5289,24.17,198.136,negative
2.6037,-15.744,5.076,217.764,negative
2.9467,12.7581,3.7944,261.857,negative
2.7131,7.4314,2.771,195.068,negative
2.8739,-15.6353,14.8637,131.863,negative
3.4994,-15.134,2.967,266.017,negative
2.4639,8.077,8.9044,191.291,negative
3.2166,-21.1118,2.031,303.228,negative
2.8038,-8.2073,11.521,190.141,negative
3.4619,-19.6358,6.1616,284.011,negative
2.1123,-6.0589,12.268,130.034,negative
2.6642,-9.433,9.2464,109.853,negative
3.0035,-22.6109,88.582,97.1847,negative
3.0382,-18.1024,1.5672,195.495,negative
2.8971,-13.5951,0.955,157.747,negative
2.5099,9.0421,1.8931,118.268,negative
2.9602,-7.9474,4.397,253.104,negative
3.2155,-17.1446,0.4788,335.399,negative
2.9337,-4.2133,4.0907,281.905,negative
2.2707,-11.2764,44.34,217.042,negative
2.2068,-6.718,14.9484,135.567,negative
2.7118,11.495,12.0273,116.339,negative
2.0354,6.1364,8.9281,182.127,negative
2.9256,-10.384,7.5903,221.887,negative
2.798,15.807,20.615,182.32,negative
2.5428,-17.7377,13.981,154.488,negative
2.7016,-7.8193,12.113,140.927,negative
2.2613,-0.5014,86.18,130.193,negative
3.3206,-21.005,1.1933,293.084,negative
3.009,27.5276,9.854,177.72,negative
2.8238,-4.9754,16.7926,114.063,negative
2.451,7.3396,14.4926,135.379,negative
3.4926,16.8049,0.7895,332.552,negative
2.1987,-5.8872,13.9464,133.634,negative
2.7451,12.4676,10.81,197.131,negative
2.5004,15.9327,9.45,219.995,negative
2.5031,-8.4502,35.069,197.877,negative
2.4654,-8.9681,9.7889,157.377,negative
2.6053,10.0069,5.7595,203.891,negative
2.2122,6.6115,2.964,208.681,negative
2.9297,16.2373,2.7787,302.342,negative
3.9317,-19.8893,2.334,165.201,negative
2.8267,11.9767,15.517,230.417,negative
3.2758,-18.2398,4.354,182.851,negative
2.7185,-15.3647,28.551,269.486,negative
2.4091,-7.9696,29.1592,210.945,negative
2.9447,-11.3296,4.7349,246.171,negative
2.3502,-8.4055,59.383,222.751,negative
2.639,5.4633,13.318,236.509,negative
2.7792,-26.3569,14.365,115.688,negative
3.1976,-5.7254,1.1127,179.84,negative
2.4362,-15.0722,1.699,228.875,negative
3.2583,-16.8557,0.087,242.144,negative
2.9926,24.0094,22.163,132.479,negative
2.7645,3.8461,0.952,233.062,negative
3.5547,21.2048,10.068,188.666,negative
2.4322,6.5586,4.327,196.897,negative
2.3692,5.0322,24.601,267.574,negative
2.6749,9.1093,55.8954,49.6709,negative
3.3062,-7.8317,1.594,195.294,negative
2.633,-5.5925,0.2733,230.84,negative
2.3222,-5.1123,17.488,59.1391,negative
2.2201,10.1672,0.513,172.443,negative
2.3683,-5.6036,15.387,167.018,negative
3.3395,-10.3177,7.847,190.618,negative
2.4757,-8.7902,29.067,126.757,negative
2.4786,-3.3606,23.678,111.243,negative
2.1319,11.7743,60.4605,167.373,negative
2.7582,7.8186,2.063,183.588,negative
3.4509,9.3805,15.92,240.052,negative
3.0396,12.2056,61.727,148.541,negative
2.3181,7.5023,6.335,156.843,negative
2.6753,-14.2512,12.4981,107.31,negative
2.5623,-7.1486,66.669,104.412,negative
3.3114,20.7004,0.1495,288.362,negative
2.871,8.0534,11.217,260.496,negative
3.2195,14.056,3.675,237.681,negative
2.7404,-21.8647,7.614,241.405,negative
2.7578,11.8841,1.0346,189.956,negative
2.3314,-6.3181,5.9483,157.463,negative
3.2413,-11.2838,0.076,243.53,negative
2.754,-15.4386,24.677,246.174,negative
3.0408,12.0314,11.302,281.62,negative
2.937,12.0882,1.2651,206.155,negative
3.0537,9.6801,23.94,205.611,negative
3.5294,21.9386,0.9791,225.895,negative
3.2604,13.4478,11.531,206.449,negative
3.2221,21.0801,0.1076,389.734,negative
3.1284,17.1356,0.658,261.22,negative
3.0941,32.7384,17.011,291.495,negative
2.4683,-11.1933,4.0499,137.387,negative
3.1801,16.5205,9.8874,216.043,negative
4.1207,8.5045,2.3313,295.34,negative
3.3267,15.0906,3.8153,206.846,negative
3.4794,-17.342,3.3473,234.874,negative
2.7952,-15.6012,14.377,179.387,negative
2.6269,15.5846,48.484,90.9682,negative
3.4783,-15.6103,1.8142,273.908,negative
2.3118,5.1057,21.279,251.667,negative
2.7642,18.7617,9.3662,291.342,negative
2.8245,-23.2317,0.3291,187.171,negative
2.946,-8.0229,6.63,183.758,negative
2.9365,-16.6503,0.925,290.377,negative
2.4983,-3.5354,35.801,154.573,negative
3.0147,-9.5185,3.7874,199.01,negative
2.6547,7.3896,18.1339,254.5,negative
3.824,20.1792,0.1569,201.986,negative
3.63,12.6093,2.671,323.375,negative
2.8274,13.8765,10.213,190.592,negative
2.2529,2.6762,81.3657,182.266,negative
2.356,-6.046,49.5821,116.737,negative
3.4777,10.9316,3.804,239.997,negative
2.243,1e-04,15.774,95.5705,negative
2.5763,9.9436,89.9155,131.98,negative
2.9934,-12.4325,7.734,329.582,negative
2.444,4.7429,1.236,191.15,negative
2.5315,15.9895,72.7366,97.247,negative
2.3128,-11.4497,75.356,88.7565,negative
2.5933,8.7439,61.8883,87.5641,negative
2.4014,5.4318,36.69,207.05,negative
2.5065,-9.0785,2.108,137.302,negative
3.0745,12.8712,8.5106,252.014,negative
3.3862,15.0062,7.369,326.835,negative
2.3701,-10.5565,17.483,136.881,negative
2.6599,11.5351,1.9337,140.081,negative
2.2577,-6.3275,15.1814,238.986,negative
3.0302,13.3917,69.097,94.835,negative
2.2504,-16.3075,53.056,129.317,negative
2.889,25.7711,3.458,223.154,negative
3.2514,2.4342,0.5673,254.422,negative
3.6342,36.1917,2.058,180.799,negative
3.0103,11.1977,5.6933,179.787,negative
2.7193,-7.7333,18.274,110.376,negative
3.2693,10.5507,0.466,230.68,negative
2.9159,9.2904,5.148,162.318,negative
2.3988,-10.0547,44.224,131.449,negative
3.2934,-14.7204,9.767,177.351,negative
2.3856,2.7544,72.118,31.7084,negative
2.6069,17.0315,22.229,220.931,negative
3.2999,-13.9845,3.082,242.548,negative
3.2227,-24.6718,9.3521,220.389,negative
3.5269,8.6513,7.977,246.398,negative
3.0249,21.7806,5.8399,268.863,negative
2.6269,14.4716,23.5489,149.56,negative
3.089,-11.1149,6.083,255.59,negative
2.6091,6.8491,8.7213,149.954,negative
2.1156,7.3802,32.917,221.664,negative
2.8552,19.8684,2.068,174.946,negative
3.404,23.7353,0.2039,250.145,negative
2.7593,-7.6383,8.817,154.213,negative
2.9535,-22.7365,11.747,315.663,negative
3.1214,-11.2716,21.4458,115.849,negative
2.4728,-10.4618,13.9543,136.293,negative
2.6826,12.5715,29.5127,53.5969,negative
2.938,16.8995,83.9665,128.878,negative
2.6585,-8.3812,37.988,242.377,negative
3.214,-17.5628,9.4564,206.967,negative
3.0013,22.0215,10.217,269.255,negative
3.7877,8.1323,0.35,340.028,negative
2.2788,-9.9991,59.473,197.584,negative
2.8621,11.92,2.1534,262.871,negative
2.5172,6.0382,32.2376,166.181,negative
3.696,14.256,4.533,110.385,negative
2.8024,-11.8089,18.706,143.89,negative
3.1908,13.8367,0.662,286.879,negative
2.6385,-8.7126,3.509,238.032,negative
2.6803,-9.722,27.262,195.287,negative
3.1818,19.7013,10.722,124.948,negative
3.232,15.7832,0.8667,265.229,negative
2.5971,12.9971,13.042,221.555,negative
2.5694,16.2202,4.814,271.558,negative
2.6739,8.782,17.713,89.1934,negative
2.7308,8.1871,51.214,189.946,negative
2.5763,13.0545,48.7839,85.0159,negative
3.8081,-13.9476,3.0507,345.136,negative
2.4935,5.466,3.366,166.113,negative
2.7832,7.5338,36.3443,200.61,negative
2.4829,6.8095,7.147,141.421,negative
2.5192,1.4286,10.349,218.433,negative
2.7938,3.9149,13.0951,239.649,negative
2.934,-6.0742,2.267,193.064,negative
3.1978,-15.3273,11.867,93.1345,negative
2.6556,-5.0194,11.635,172.126,negative
2.3444,-6.4874,5.242,154.231,negative
2.3222,5.8045,19.2365,193.746,negative
2.4346,-16.3188,29.3534,228.656,negative
2.6508,-9.8389,72.971,77.781,negative
2.3997,-5.8368,54.28,89.8562,negative
2.9509,9.2857,9.669,197.798,negative
3.9547,25.2344,3.0301,346.717,negative
2.8331,-12.8025,0.9486,283.07,negative
2.8379,15.2057,29.609,59.978,negative
2.4166,13.564,2.941,202.919,negative
2.6762,-8.1659,28.0357,151.706,negative
2.9325,-10.0385,3.249,196.934,negative
2.3483,-5.8494,39.434,235.71,negative
3.399,21.3961,3.801,259.733,negative
2.4735,-12.6245,3.9151,97.8411,negative
3.628,18.9795,1.706,220.851,negative
2.1569,-3.9453,58.852,200.916,negative
2.3454,-10.9994,19.747,113.182,negative
2.3032,-7.3475,24.8729,84.4951,negative
2.4864,1.7874,14.2929,238.292,negative
2.2055,-11.8754,83.0514,99.9004,negative
3.0613,2.7349,16.783,194.76,negative
2.4914,-7.6646,1.4023,189.907,negative
2.9834,20.5317,28.8051,179.916,negative
2.2175,9.8064,56.227,188.476,negative
2.6946,-13.6396,66.531,87.0086,negative
2.3128,-13.8364,13.1411,200.071,negative
3.3076,11.2975,3.7247,188.931,negative
3.3817,19.8401,5.256,302.838,negative
2.9165,9.7834,8.796,92.4558,negative
2.2492,-8.0128,45.2352,113.437,negative
3.3229,11.0851,10.865,207.534,negative
3.7644,-16.806,1.1606,279.206,negative
2.3139,-6.0823,3.987,151.905,negative
2.5769,10.8394,15.2553,197.118,negative
2.3617,-16.1341,15.2811,235.247,negative
3.0467,49.942,5.053,88.0334,negative
3.5828,-28.8992,0.42,342.689,negative
2.7857,-15.8658,1.343,171.015,negative
2.7551,3.2183,50.664,250.647,negative
2.7745,-9.4914,8.0786,227.148,negative
2.3664,6.9912,14.7714,192.034,negative
2.5328,-12.0347,44.6921,177.921,negative
2.3502,3.5301,9.586,181.926,negative
2.1746,4.0277,34.841,123.392,negative
2.7709,-14.0483,5.1346,128.682,negative
3.1828,17.2683,9.2393,276.603,negative
2.4354,-9.0031,5.4597,284.557,negative
2.4479,5.2148,59.946,96.0915,negative
