Day_Mins,Day_Charge,Eve_Mins,Eve_Charge,Intl_Mins,Intl_Charge,CustServ_Calls,Class
220,37.4,179.9,15.29,11.5,3.11,0,negative
181.4,30.84,164.5,13.98,10.9,2.94,2,negative
180.7,30.72,173.7,14.76,10.1,2.73,2,negative
96.5,16.41,145.8,12.39,9.4,2.54,1,negative
183.5,31.2,170.5,14.49,8.3,2.24,3,negative
107.9,18.34,140.4,11.93,10.5,2.84,0,negative
161,27.37,244.9,20.82,7.7,2.08,1,negative
146.8,24.96,285.6,24.28,4.3,1.16,1,positive
149.2,25.36,161.9,13.76,8.3,2.24,3,negative
227.8,38.73,169.5,14.41,5.6,1.51,3,negative
160.3,27.25,202.4,17.2,7.4,2,0,negative
137.8,23.43,225.8,19.19,10.2,2.75,1,positive
141.7,24.09,268.3,22.81,8.5,2.3,0,negative
196.4,33.39,150.3,12.78,9.3,2.51,0,negative
175.2,29.78,151.7,12.89,5.3,1.43,1,negative
146.8,24.96,171.7,14.59,9.9,2.67,1,negative
173.9,29.56,287.4,24.43,9.1,2.46,1,negative
305.2,51.88,156.5,13.3,13.2,3.56,1,negative
162.3,27.59,279.3,23.74,11.7,3.16,3,positive
150,25.5,293.8,24.97,10.3,2.78,3,negative
197.5,33.58,206.9,17.59,11.3,3.05,1,negative
240.2,40.83,153,13.01,10.2,2.75,2,negative
186.2,31.65,286.7,24.37,12.9,3.48,2,negative
116.9,19.87,276.5,23.5,12.3,3.32,0,negative
236.7,40.24,263.5,22.4,12,3.24,1,negative
173.2,29.44,131.2,11.15,5.4,1.46,0,negative
152.2,25.87,137.2,11.66,9.8,2.65,0,negative
181.3,30.82,182.4,15.5,6.7,1.81,0,negative
167.8,28.53,211,17.94,10.5,2.84,4,positive
175.4,29.82,250.7,21.31,9.8,2.65,1,negative
87.6,14.89,266.9,22.69,9.8,2.65,2,negative
203.3,34.56,141.9,12.06,8.5,2.3,0,negative
92.6,15.74,161.9,13.76,11.3,3.05,5,positive
262.9,44.69,149.5,12.71,8.1,2.19,1,negative
160.8,27.34,155.8,13.24,8.5,2.3,1,negative
141.8,24.11,167.3,14.22,7.8,2.11,1,negative
50.6,8.6,201.4,17.12,4.2,1.13,2,negative
134.9,22.93,156,13.26,10.2,2.75,1,negative
252.1,42.86,226.1,19.22,13.8,3.73,1,negative
215.5,36.64,241.8,20.55,9.6,2.59,1,negative
124.8,21.22,257.2,21.86,13.4,3.62,0,negative
178.7,30.38,271,23.04,16.4,4.43,2,negative
183.2,31.14,179.2,15.23,9.9,2.67,2,negative
167.5,28.48,139.1,11.82,13,3.51,1,negative
147.1,25.01,200,17,12.5,3.38,3,negative
230.1,39.12,212,18.02,13.2,3.56,1,negative
135.8,23.09,163.2,13.87,12.6,3.4,0,negative
205.7,34.97,136.1,11.57,8.7,2.35,2,negative
73.8,12.55,143.4,12.19,10.9,2.94,2,negative
189.3,32.18,233.5,19.85,10,2.7,2,negative
147.2,25.02,161.9,13.76,7.2,1.94,3,negative
137.3,23.34,184.2,15.66,10.2,2.75,0,negative
70.7,12.02,211,17.94,0,0,2,negative
204.6,34.78,205.2,17.44,10.7,2.89,0,negative
123.1,20.93,213.9,18.18,12,3.24,5,positive
129.7,22.05,160.8,13.67,12.2,3.29,2,negative
198.7,33.78,209.5,17.81,12.4,3.35,0,negative
145.1,24.67,233.7,19.86,7.9,2.13,2,negative
135.2,22.98,152.5,12.96,8.4,2.27,2,negative
124.7,21.2,250.4,21.28,7.8,2.11,1,negative
215.9,36.7,145.4,12.36,12.1,3.27,1,negative
119.2,20.26,228.4,19.41,8.4,2.27,2,negative
144.3,24.53,156.4,13.29,7.8,2.11,3,negative
235.2,39.98,220.6,18.75,11.8,3.19,1,negative
174,29.58,281.1,23.89,9.7,2.62,0,negative
115,19.55,122.3,10.4,6.4,1.73,0,positive
151.7,25.79,178.5,15.17,13.1,3.54,2,negative
153.1,26.03,234.1,19.9,9.9,2.67,3,negative
218.6,37.16,149.9,12.74,9.2,2.48,2,negative
265.2,45.08,178.7,15.19,10.7,2.89,2,negative
143.3,24.36,180.5,15.34,10.1,2.73,1,negative
190.3,32.35,252.7,21.48,7.2,1.94,2,negative
184.7,31.4,262,22.27,12.3,3.32,2,positive
115.3,19.6,224.7,19.1,18,4.86,1,negative
113,19.21,169.2,14.38,9.2,2.48,2,positive
294.2,50.01,232.5,19.76,9,2.43,0,positive
215.6,36.65,167.8,14.26,6.4,1.73,3,negative
128.8,21.9,208.7,17.74,14,3.78,1,negative
211.2,35.9,312.5,26.56,10.7,2.89,3,positive
71.2,12.1,181.6,15.44,12.9,3.48,1,negative
94.9,16.13,253.2,21.52,14.2,3.83,2,negative
259.4,44.1,269.7,22.92,9.5,2.57,1,positive
215.8,36.69,285.2,24.24,6.9,1.86,1,negative
97.5,16.58,268.1,22.79,13.2,3.56,3,negative
146.5,24.91,169.9,14.44,8.2,2.21,0,negative
157.9,26.84,234,19.89,12.2,3.29,2,negative
139.9,23.78,223.6,19.01,12.7,3.43,2,negative
153.2,26.04,263.3,22.38,11.9,3.21,1,negative
103.5,17.6,319.3,27.14,8.4,2.27,2,negative
185.8,31.59,192.3,16.35,6.6,1.78,1,negative
129.5,22.02,354.2,30.11,10.9,2.94,1,negative
236.6,40.22,220.9,18.78,8.9,2.4,1,negative
260.4,44.27,208.2,17.7,10,2.7,6,negative
167.3,28.44,163.9,13.93,6.7,1.81,2,negative
182.2,30.97,212.3,18.05,9.3,2.51,2,negative
113,19.21,150.1,12.76,10.8,2.92,2,negative
185.7,31.57,235.1,19.98,16.9,4.56,0,negative
136.2,23.15,165.1,14.03,9.6,2.59,0,negative
222.6,37.84,190.3,16.18,11.5,3.11,1,negative
197.3,33.54,264.5,22.48,9,2.43,1,negative
141.4,24.04,186.4,15.84,7.7,2.08,1,negative
208,35.36,95.1,8.08,8,2.16,1,negative
118.5,20.15,177.8,15.11,12.1,3.27,1,negative
153.2,26.04,229.7,19.52,10.7,2.89,1,negative
108.3,18.41,183.6,15.61,13.5,3.65,0,negative
168.6,28.66,187.7,15.95,14.4,3.89,2,negative
247.2,42.02,303.7,25.81,9.3,2.51,2,positive
224.2,38.11,243.3,20.68,12,3.24,3,negative
166.9,28.37,221.8,18.85,12.8,3.46,3,negative
118.4,20.13,144.1,12.25,8.5,2.3,1,negative
190.9,32.45,226.6,19.26,7.8,2.11,2,negative
317.8,54.03,152.9,13,10.4,2.81,1,positive
312,53.04,180,15.3,12.8,3.46,1,positive
146,24.82,203,17.26,13.3,3.59,1,negative
131.6,22.37,179.3,15.24,15.5,4.19,1,positive
193.4,32.88,231.6,19.69,11.1,3,2,negative
185.1,31.47,213,18.11,8.5,2.3,2,negative
193.3,32.86,169,14.37,11.8,3.19,0,negative
146.4,24.89,196.5,16.7,7.8,2.11,1,negative
71.2,12.1,304.4,25.87,8.6,2.32,0,negative
123.2,20.94,190,16.15,12.9,3.48,4,positive
205,34.85,140.9,11.98,7.5,2.03,2,negative
128.7,21.88,240.8,20.47,12.8,3.46,1,negative
216.9,36.87,211,17.94,11.4,3.08,3,negative
150,25.5,218.5,18.57,9.8,2.65,3,negative
164.1,27.9,206,17.51,11.4,3.08,1,negative
212,36.04,226.6,19.26,8.9,2.4,3,negative
167.3,28.44,194.7,16.55,12,3.24,2,negative
154.4,26.25,217.2,18.46,13.9,3.75,1,negative
177.3,30.14,211.8,18,9.3,2.51,3,negative
231.2,39.3,267.8,22.76,8.8,2.38,1,positive
202.9,34.49,178.6,15.18,12.8,3.46,5,negative
149.6,25.43,200.7,17.06,14.3,3.86,0,negative
345.3,58.7,203.4,17.29,11.8,3.19,1,positive
264.9,45.03,281.2,23.9,8.4,2.27,1,positive
122,20.74,138.3,11.76,5.8,1.57,1,negative
177.2,30.12,270.4,22.98,14,3.78,2,negative
133.1,22.63,206.5,17.55,10.3,2.78,1,negative
225.1,38.27,279.5,23.76,8.8,2.38,0,positive
208.4,35.43,174.4,14.82,11.2,3.02,1,negative
173.1,29.43,247.2,21.01,11.5,3.11,1,negative
162.4,27.61,167,14.2,11.4,3.08,2,positive
281.2,47.8,178.2,15.15,6.4,1.73,2,negative
208.3,35.41,169.4,14.4,15.9,4.29,3,negative
243.4,41.38,273.8,23.27,14.1,3.81,2,negative
224.2,38.11,314.9,26.77,16.1,4.35,1,positive
189.3,32.18,239.3,20.34,9.9,2.67,3,negative
168.3,28.61,270.9,23.03,6.7,1.81,4,negative
232.9,39.59,152.1,12.93,10.7,2.89,1,negative
155,26.35,142.4,12.1,5.9,1.59,1,negative
154.4,26.25,203.8,17.32,11.8,3.19,0,negative
234.7,39.9,195.7,16.63,8.4,2.27,2,negative
240,40.8,141,11.99,7.1,1.92,1,negative
298.4,50.73,270.5,22.99,12.2,3.29,0,positive
166,28.22,236.1,20.07,10.9,2.94,1,negative
111.6,18.97,213.3,18.13,16,4.32,0,negative
174.5,29.67,180.2,15.32,10.7,2.89,2,negative
175.5,29.84,210.6,17.9,6.9,1.86,1,negative
157.5,26.78,189.6,16.12,11.1,3,3,positive
206.2,35.05,176.4,14.99,11,2.97,1,negative
207.5,35.28,201,17.09,7.5,2.03,4,negative
144.8,24.62,206.2,17.53,11.6,3.13,4,negative
258.8,44,129.5,11.01,10.9,2.94,2,negative
226.9,38.57,182.2,15.49,11.6,3.13,0,positive
152.9,25.99,171.2,14.55,12,3.24,2,negative
156.7,26.64,236.5,20.1,12.6,3.4,2,negative
150.8,25.64,295.9,25.15,12.5,3.38,1,negative
221,37.57,204.5,17.38,6.8,1.84,4,negative
322.4,54.81,283.2,24.07,6.7,1.81,1,positive
153.6,26.11,262.1,22.28,9.8,2.65,2,negative
215.1,36.57,138.9,11.81,12.4,3.35,2,negative
174.4,29.65,196.7,16.72,11.8,3.19,1,negative
180.5,30.69,230,19.55,10.6,2.86,0,negative
123.1,20.93,182,15.47,12.6,3.4,2,negative
165.7,28.17,257.4,21.88,10,2.7,1,negative
200.2,34.03,118.7,10.09,6,1.62,2,negative
154.8,26.32,287.7,24.45,5.9,1.59,3,negative
125.4,21.32,261.5,22.23,11.4,3.08,2,negative
184.2,31.31,312.6,26.57,12.2,3.29,1,negative
274.7,46.7,193.5,16.45,10.8,2.92,3,negative
142,24.14,241.6,20.54,11.3,3.05,1,negative
151.5,25.76,147.8,12.56,10,2.7,1,negative
124.8,21.22,133,11.31,10.6,2.86,3,negative
179.2,30.46,222.9,18.95,12.4,3.35,0,negative
246.4,41.89,182,15.47,12.1,3.27,2,positive
232.7,39.56,186.4,15.84,11.5,3.11,5,negative
288,48.96,255.8,21.74,13.4,3.62,0,positive
170.8,29.04,236.7,20.12,12.7,3.43,1,negative
216.1,36.74,197.5,16.79,9.8,2.65,1,negative
138.7,23.58,215.4,18.31,4.9,1.32,2,negative
210.7,35.82,238.7,20.29,9.2,2.48,3,negative
181.8,30.91,158.1,13.44,9.7,2.62,0,negative
61.6,10.47,255.1,21.68,12.4,3.35,1,negative
207.7,35.31,196.7,16.72,6.8,1.84,1,negative
219.2,37.26,167,14.2,10,2.7,1,negative
227,38.59,258.7,21.99,8.9,2.4,2,negative
245.9,41.8,240.1,20.41,8.9,2.4,3,negative
257.3,43.74,184.8,15.71,13.5,3.65,0,negative
121.1,20.59,216,18.36,16.1,4.35,2,negative
301.5,51.26,257.7,21.9,13.4,3.62,4,positive
233.9,39.76,218.9,18.61,9.5,2.57,0,negative
99.6,16.93,308.7,26.24,13.7,3.7,2,positive
169.8,28.87,183.1,15.56,12.7,3.43,2,negative
198.8,33.8,166.6,14.16,14.4,3.89,1,positive
116.2,19.75,229.7,19.52,10.1,2.73,3,negative
255.9,43.5,140.9,11.98,12.1,3.27,1,positive
187.7,31.91,221,18.79,10,2.7,3,negative
195.9,33.3,213.9,18.18,8.6,2.32,0,negative
129.4,22,185.4,15.76,1.1,0.3,2,negative
221,37.57,151,12.84,9,2.43,2,negative
140.5,23.89,186.8,15.88,9.5,2.57,2,negative
277.9,47.24,155.8,13.24,9.2,2.48,0,positive
224.9,38.23,250,21.25,6.7,1.81,3,positive
109.1,18.55,217.4,18.48,12.8,3.46,0,negative
207.8,35.33,123.5,10.5,5.7,1.54,0,negative
205.9,35,257.1,21.85,12.1,3.27,0,negative
308.6,52.46,150.8,12.82,7.3,1.97,4,positive
242.6,41.24,209,17.77,14.4,3.89,2,negative
229.6,39.03,138.1,11.74,3.3,0.89,1,negative
166,28.22,233.9,19.88,7.7,2.08,2,negative
144.8,24.62,200.6,17.05,13.3,3.59,0,positive
106.1,18.04,123.5,10.5,12.9,3.48,0,negative
221.8,37.71,166,14.11,13.2,3.56,1,negative
204.6,34.78,212.5,18.06,9.8,2.65,2,negative
213.5,36.3,166.6,14.16,14.1,3.81,3,negative
152,25.84,274.9,23.37,10,2.7,2,negative
260.8,44.34,163.7,13.91,17,4.59,1,positive
166.4,28.29,317,26.95,10,2.7,1,negative
177.9,30.24,167.3,14.22,15.2,4.1,0,negative
235.1,39.97,196.8,16.73,7,1.89,3,negative
186.8,31.76,173.7,14.76,9.7,2.62,2,negative
268.4,45.63,174.4,14.82,11.6,3.13,1,negative
192.1,32.66,249.8,21.23,7.3,1.97,3,negative
240.7,40.92,269.4,22.9,10.1,2.73,0,positive
179.9,30.58,149.8,12.73,9.8,2.65,2,negative
314.1,53.4,222.4,18.9,12.3,3.32,3,positive
162,27.54,324.7,27.6,11.9,3.21,0,negative
175.8,29.89,274.3,23.32,12.4,3.35,1,negative
109.4,18.6,207.5,17.64,11.6,3.13,0,negative
255.1,43.37,230.6,19.6,8.5,2.3,3,positive
208.7,35.48,173.3,14.73,8.3,2.24,3,negative
214.6,36.48,96.6,8.21,7.9,2.13,1,negative
49.2,8.36,143.9,12.23,12.1,3.27,1,negative
141.3,24.02,134.9,11.47,11.2,3.02,2,negative
253.2,43.04,237.9,20.22,9.7,2.62,4,negative
206,35.02,198.1,16.84,13.2,3.56,0,negative
40.4,6.87,172.4,14.65,9,2.43,2,negative
291.2,49.5,234.2,19.91,8.9,2.4,1,positive
71.2,12.1,124.7,10.6,11.7,3.16,0,negative
261.8,44.51,245,20.83,14.7,3.97,0,positive
191.3,32.52,261.5,22.23,10,2.7,1,negative
133.3,22.66,255.5,21.72,11.6,3.13,0,negative
183.6,31.21,203.8,17.32,6,1.62,2,negative
155.2,26.38,195.5,16.62,15.4,4.16,1,negative
283.1,48.13,185.4,15.76,6.1,1.65,1,negative
186.5,31.71,178,15.13,12.1,3.27,2,negative
163.3,27.76,136,11.56,4.3,1.16,0,negative
203.4,34.58,182.9,15.55,13.8,3.73,1,negative
178.1,30.28,212.8,18.09,10,2.7,1,negative
195.9,33.3,89.1,7.57,10.3,2.78,1,negative
295.3,50.2,127.4,10.83,9.6,2.59,1,negative
136.1,23.14,156.3,13.29,10.1,2.73,2,negative
114.1,19.4,161.5,13.73,13,3.51,2,negative
279.1,47.45,180.5,15.34,9.5,2.57,2,positive
169.3,28.78,139.5,11.86,12,3.24,0,negative
214.4,36.45,138,11.73,9.9,2.67,2,negative
255.8,43.49,142.7,12.13,11.7,3.16,0,negative
148.2,25.19,285.1,24.23,6.2,1.67,2,negative
119.3,20.28,223.9,19.03,8.7,2.35,2,negative
192.3,32.69,199.9,16.99,14.8,4,1,negative
245.2,41.68,217.2,18.46,13.9,3.75,0,positive
216.2,36.75,363.7,30.91,16.9,4.56,5,positive
172.4,29.31,256.6,21.81,0,0,2,negative
175.3,29.8,153.3,13.03,11.1,3,1,negative
169,28.73,188.8,16.05,13.3,3.59,0,positive
2.6,0.44,254,21.59,9.2,2.48,3,negative
184.1,31.3,211.7,17.99,9.9,2.67,1,negative
181.9,30.92,151.5,12.88,7.5,2.03,1,negative
160.1,27.22,210,17.85,10.8,2.92,0,negative
189.8,32.27,173.7,14.76,10.3,2.78,0,negative
223.2,37.94,216.5,18.4,12.4,3.35,1,negative
216,36.72,225.1,19.13,10.7,2.89,2,negative
198.5,33.75,266.6,22.66,8,2.16,2,negative
159.5,27.12,195.4,16.61,7.1,1.92,1,negative
105,17.85,180.6,15.35,10.2,2.75,2,positive
204.5,34.77,162.4,13.8,13.4,3.62,3,negative
274,46.58,231.8,19.7,6.2,1.67,0,positive
158.7,26.98,181.7,15.44,7.7,2.08,2,negative
229.9,39.08,202.4,17.2,14.2,3.83,1,negative
137.8,23.43,187.7,15.95,8.7,2.35,1,negative
179.4,30.5,270.4,22.98,7.9,2.13,0,negative
139.3,23.68,178.3,15.16,8.1,2.19,3,negative
7.8,1.33,171.4,14.57,12.9,3.48,2,negative
183.1,31.13,147.4,12.53,11.3,3.05,1,negative
206.9,35.17,262.4,22.3,10.7,2.89,0,negative
140,23.8,153.7,13.06,12.5,3.38,2,negative
179.2,30.46,283.3,24.08,5.8,1.57,2,negative
177.4,30.16,240.3,20.43,12,3.24,0,negative
115.6,19.65,167.8,14.26,12.6,3.4,1,negative
237.3,40.34,176.7,15.02,14.2,3.83,0,positive
181.5,30.86,187,15.9,10.5,2.84,1,negative
51.5,8.76,164,13.94,9.5,2.57,3,negative
155.7,26.47,185.4,15.76,8.2,2.21,3,negative
245,41.65,265,22.53,14.9,4.02,2,negative
131.7,22.39,163.1,13.86,10.7,2.89,1,negative
111.1,18.89,313.4,26.64,10.5,2.84,1,negative
88.5,15.05,324.8,27.61,8.2,2.21,3,negative
116,19.72,150.1,12.76,12,3.24,1,negative
155.5,26.44,133.1,11.31,9.1,2.46,1,negative
106.5,18.11,225.7,19.18,5.7,1.54,2,negative
175.2,29.78,199.2,16.93,13.2,3.56,1,negative
154.7,26.3,177.8,15.11,5.9,1.59,4,positive
247.2,42.02,225.5,19.17,6.1,1.65,2,positive
218.4,37.13,236.7,20.12,13.2,3.56,0,positive
227.5,38.68,234.9,19.97,9,2.43,1,negative
185,31.45,249.5,21.21,7.4,2,0,negative
186.8,31.76,253.4,21.54,12.3,3.32,2,negative
158.8,27,211.8,18,10.3,2.78,1,negative
208.7,35.48,212.8,18.09,8.5,2.3,0,negative
185.9,31.6,212,18.02,11.3,3.05,3,negative
222.5,37.83,169.7,14.42,9,2.43,2,negative
201.1,34.19,170.7,14.51,11.6,3.13,3,negative
167.9,28.54,243.7,20.71,9.1,2.46,1,negative
239.1,40.65,243.5,20.7,10.9,2.94,3,positive
175.7,29.87,211.8,18,9.2,2.48,5,positive
111.2,18.9,263.5,22.4,9,2.43,6,positive
87.7,14.91,214.8,18.26,10.8,2.92,1,negative
244.1,41.5,246.9,20.99,7.2,1.94,0,negative
165,28.05,127.3,10.82,7.7,2.08,2,negative
127.4,21.66,103.3,8.78,9.1,2.46,0,negative
194.8,33.12,292.7,24.88,5.5,1.49,0,negative
54.7,9.3,256.1,21.77,11.1,3,1,negative
283.4,48.18,224.1,19.05,14.4,3.89,2,negative
258,43.86,246.5,20.95,10.9,2.94,0,positive
90.5,15.39,211.7,17.99,9.3,2.51,1,negative
235.6,40.05,115.9,9.85,16.2,4.37,0,negative
142.5,24.23,231.4,19.67,10,2.7,2,negative
54,9.18,179.3,15.24,10.2,2.75,1,negative
214.8,36.52,131,11.14,9.4,2.54,3,negative
251.4,42.74,196.6,16.71,11,2.97,0,positive
139,23.63,250.7,21.31,6.1,1.65,4,negative
117.3,19.94,208.7,17.74,14.4,3.89,2,negative
264,44.88,132.2,11.24,10.6,2.86,3,negative
82.6,14.04,204,17.34,9.1,2.46,1,negative
175.8,29.89,253.6,21.56,11.4,3.08,1,negative
220.4,37.47,211.2,17.95,13.6,3.67,2,negative
217,36.89,152.3,12.95,11.8,3.19,2,negative
129,21.93,290,24.65,11.6,3.13,1,negative
150.5,25.59,152.9,13,3.5,0.95,1,negative
193.3,32.86,263.3,22.38,11.1,3,0,negative
189.5,32.22,103.8,8.82,10.8,2.92,2,negative
137.8,23.43,235.5,20.02,11,2.97,2,negative
129.3,21.98,142.7,12.13,12.3,3.32,3,negative
115.6,19.65,213.6,18.16,10.7,2.89,1,negative
221.9,37.72,254.7,21.65,7.2,1.94,2,negative
263.7,44.83,186.5,15.85,18.3,4.94,1,positive
61.3,10.42,194.4,16.52,11.4,3.08,1,negative
183.8,31.25,164.7,14,10.1,2.73,1,negative
167.4,28.46,143.8,12.22,10.3,2.78,0,positive
154.1,26.2,195.3,16.6,13.2,3.56,4,negative
252,42.84,170.2,14.47,5.7,1.54,0,negative
163.1,27.73,291.7,24.79,11.2,3.02,0,negative
198.3,33.71,187,15.9,16.6,4.48,2,negative
324.7,55.2,236.4,20.09,13.1,3.54,0,positive
128.3,21.81,215.3,18.3,14.3,3.86,2,negative
187.9,31.94,200.5,17.04,10.2,2.75,2,negative
129.2,21.96,214.1,18.2,10.3,2.78,5,positive
125.5,21.34,128.9,10.96,6.3,1.7,4,positive
257.2,43.72,224.3,19.07,12.6,3.4,1,negative
124.6,21.18,146.4,12.44,10.5,2.84,1,negative
175.1,29.77,216.9,18.44,9.9,2.67,1,negative
124.3,21.13,173.4,14.74,7.5,2.03,3,negative
271.6,46.17,156,13.26,11.6,3.13,2,negative
219.9,37.38,143.3,12.18,11.7,3.16,1,negative
183.3,31.16,201.4,17.12,10.4,2.81,3,negative
101.1,17.19,214.4,18.22,10.3,2.78,2,negative
203.3,34.56,228.9,19.46,14.3,3.86,1,negative
175.4,29.82,190,16.15,10.5,2.84,2,negative
266,45.22,214.6,18.24,14.2,3.83,2,positive
171.6,29.17,136.1,11.57,10.8,2.92,0,negative
78.7,13.38,225.6,19.18,14,3.78,0,negative
211.9,36.02,215.1,18.28,9.4,2.54,0,negative
63.7,10.83,195.8,16.64,10,2.7,1,negative
173.4,29.48,213.7,18.16,11.5,3.11,1,negative
237.7,40.41,207.1,17.6,4.5,1.22,0,negative
225.9,38.4,162.8,13.84,10.1,2.73,1,negative
173,29.41,209.4,17.8,12.2,3.29,0,negative
224.9,38.23,143.8,12.22,8,2.16,0,negative
237.7,40.41,181.5,15.43,7.7,2.08,1,negative
137,23.29,217,18.45,10,2.7,2,negative
142.5,24.23,176.1,14.97,8.2,2.21,2,negative
142.4,24.21,126.2,10.73,4.6,1.24,1,negative
147,24.99,197.3,16.77,8.7,2.35,2,negative
220.3,37.45,188.6,16.03,10.6,2.86,1,negative
149.2,25.36,260.7,22.16,8.1,2.19,1,negative
204.4,34.75,137.5,11.69,10,2.7,0,negative
216.8,36.86,207.3,17.62,5.6,1.51,1,negative
308,52.36,247.8,21.06,7.4,2,1,negative
58,9.86,67.5,5.74,11.5,3.11,0,negative
173.2,29.44,236.2,20.08,11.8,3.19,2,negative
210.3,35.75,241.8,20.55,13.1,3.54,4,negative
58.9,10.01,305.5,25.97,12.1,3.27,0,negative
236.8,40.26,167.1,14.2,9.7,2.62,3,negative
228.9,38.91,160.7,13.66,12.5,3.38,0,negative
90,15.3,276.3,23.49,8.6,2.32,2,positive
146.7,24.94,106.2,9.03,11.1,3,2,negative
237.3,40.34,154,13.09,11.2,3.02,1,negative
162.8,27.68,229.6,19.52,13.6,3.67,0,positive
186.9,31.77,256.3,21.79,8.9,2.4,1,negative
86.1,14.64,259.8,22.08,9.1,2.46,2,negative
212.3,36.09,215.4,18.31,11.3,3.05,2,negative
151,25.67,120.6,10.25,9.2,2.48,2,negative
158.6,26.96,130.4,11.08,6.9,1.86,2,negative
296,50.32,226.4,19.24,12.3,3.32,0,positive
212.3,36.09,251.5,21.38,6.6,1.78,3,negative
234.4,39.85,179.3,15.24,10.4,2.81,3,negative
176.8,30.06,187.5,15.94,6.5,1.76,2,negative
157.3,26.74,257.7,21.9,9.6,2.59,0,negative
146.6,24.92,172.8,14.69,10,2.7,1,negative
260.5,44.29,102.4,8.7,9.8,2.65,1,negative
146.1,24.84,277.4,23.58,6.2,1.67,1,negative
124.5,21.17,141.2,12,11.4,3.08,2,positive
209.4,35.6,237.4,20.18,9.8,2.65,1,negative
285.7,48.57,167.5,14.24,8.7,2.35,1,positive
190.9,32.45,161.4,13.72,8.4,2.27,1,negative
144.4,24.55,264.6,22.49,9.9,2.67,1,negative
208.8,35.5,132.9,11.3,11.1,3,2,negative
77.6,13.19,207,17.6,10.9,2.94,1,negative
271.1,46.09,237.4,20.18,8.4,2.27,1,positive
240.8,40.94,144.5,12.28,11.6,3.13,0,negative
114.8,19.52,192.6,16.37,12.2,3.29,0,negative
138.8,23.6,142,12.07,11.8,3.19,1,negative
209.8,35.67,155,13.18,7.2,1.94,0,negative
134.9,22.93,248.4,21.11,14.7,3.97,3,negative
164,27.88,153.1,13.01,6.4,1.73,0,negative
245.5,41.74,192.7,16.38,9.1,2.46,1,negative
80.3,13.65,199.9,16.99,16.6,4.48,0,negative
90.7,15.42,207.5,17.64,5.6,1.51,2,negative
190.3,32.35,256.6,21.81,3.8,1.03,1,negative
108.6,18.46,209.9,17.84,7.9,2.13,1,positive
89.8,15.27,233.2,19.82,9.3,2.51,4,positive
252.4,42.91,187.8,15.96,10,2.7,2,negative
183.4,31.18,269.1,22.87,6.7,1.81,5,negative
183.4,31.18,141.9,12.06,10.4,2.81,2,negative
155.2,26.38,135.9,11.55,3.8,1.03,3,negative
165.8,28.19,186.9,15.89,0,0,1,negative
209.4,35.6,273.8,23.27,12.8,3.46,0,negative
279.3,47.48,201.6,17.14,7.9,2.13,2,positive
174.1,29.6,99.1,8.42,7.7,2.08,2,negative
175.7,29.87,184.6,15.69,9.1,2.46,2,negative
256.5,43.61,222.1,18.88,13,3.51,1,negative
170.2,28.93,187.5,15.94,4.3,1.16,0,negative
139.6,23.73,250.2,21.27,10.8,2.92,1,negative
208.8,35.5,142.1,12.08,12.5,3.38,4,negative
210.1,35.72,248.9,21.16,14.4,3.89,4,negative
113.6,19.31,158.6,13.48,10.5,2.84,2,negative
202.6,34.44,163,13.86,8.3,2.24,0,negative
174.4,29.65,265.8,22.59,0,0,4,negative
210.6,35.8,164.2,13.96,9.4,2.54,0,negative
121.5,20.66,253,21.51,10.7,2.89,1,negative
127.8,21.73,181.6,15.44,15.9,4.29,2,negative
135.2,22.98,242,20.57,10.2,2.75,2,negative
99.4,16.9,275,23.38,16.7,4.51,2,negative
276.9,47.07,246.9,20.99,10.3,2.78,1,positive
163.4,27.78,240.1,20.41,11.6,3.13,2,positive
287.4,48.86,235.3,20,5,1.35,4,positive
120.5,20.49,227.8,19.36,10.2,2.75,1,negative
184.1,31.3,204.9,17.42,9.8,2.65,2,negative
185,31.45,232.5,19.76,14.9,4.02,3,negative
160.9,27.35,144.2,12.26,12.9,3.48,1,negative
207.6,35.29,251.6,21.39,10.9,2.94,2,negative
209.2,35.56,0,0,11.8,3.19,1,negative
158.4,26.93,306.6,26.06,2.1,0.57,1,negative
149,25.33,131,11.14,8.6,2.32,2,positive
204.5,34.77,208.8,17.75,9.8,2.65,0,negative
288.8,49.1,175.9,14.95,9.5,2.57,0,positive
108.6,18.46,206.4,17.54,13.4,3.62,0,negative
97.5,16.58,260.4,22.13,7,1.89,1,negative
166.5,28.31,261,22.19,13.3,3.59,0,negative
156.2,26.55,90,7.65,7.3,1.97,1,negative
225.2,38.28,256.8,21.83,11.5,3.11,4,negative
287.4,48.86,259.6,22.07,10,2.7,1,positive
175.3,29.8,241.3,20.51,7.8,2.11,0,negative
102.1,17.36,219.5,18.66,9.8,2.65,0,negative
157.9,26.84,259.6,22.07,14,3.78,0,negative
146.5,24.91,246.4,20.94,4.1,1.11,1,negative
245.8,41.79,286.7,24.37,9,2.43,1,positive
177.7,30.21,215.6,18.33,10.5,2.84,1,negative
250.8,42.64,152.5,12.96,10,2.7,2,negative
117.8,20.03,199.2,16.93,11.8,3.19,0,positive
119.7,20.35,189.7,16.12,12.9,3.48,2,negative
242.2,41.17,226.1,19.22,8.2,2.21,5,positive
163.4,27.78,249.3,21.19,9.8,2.65,7,negative
161,27.37,208,17.68,8.4,2.27,3,negative
